Year,RegionIRE,ValueIRE,RegionEUR,ValueEUR,Rank,Detail
1981,null,null,ROU,283.953677,20,
1982,null,null,ROU,285.229472,20,
1983,null,null,ROU,285.8673694,20,
1984,null,null,ROU,286.4669931,20,
1985,null,null,ROU,287.3217757,20,
1986,null,null,ROU,288.3296537,20,
1987,null,null,ROU,289.4268373,20,
1988,null,null,ROU,290.4857471,20,
1989,null,null,ROU,291.5446569,20,
1990,null,null,ROU,291.7232682,20,
1991,null,null,ROU,291.2129502,20,
1992,null,null,ROU,290.8429697,20,
1993,null,null,ROU,290.4474732,20,
1994,null,null,ROU,290.0264609,20,
1995,null,null,ROU,289.4395952,20,
1996,null,null,ROU,288.6103285,20,
1997,null,null,ROU,287.7938198,20,
1998,null,null,ROU,287.1941962,20,
1999,null,null,ROU,286.7476679,20,
2000,null,null,ROU,286.3776874,20,
2001,null,null,ROU,285.969433,20,
2002,null,null,ROU,285.3442935,20,
2003,null,null,ROU,284.5660586,20,
2004,null,null,ROU,283.8388555,20,
2005,null,null,ROU,283.1882001,20,
2006,null,null,ROU,282.5885765,20,
2007,null,null,ROU,282.0272267,20,
2008,null,null,ROU,281.453119,20,
2009,null,null,ROU,280.8279795,20,
2010,null,null,ROU,280.1518082,20,
2011,null,null,ROU,279.4628789,20,
2012,null,null,ROU,278.7484337,20,
2013,null,null,ROU,277.9957147,20,
2014,null,null,ROU,277.2302378,20,
2015,null,null,ROU,276.413729,20,
2016,null,null,ROU,275.5717044,20,
1841,null,null,SWE,100,21,
1842,null,null,SWE,101.0773131,21,
1843,null,null,SWE,102.0595691,21,
1844,null,null,SWE,103.1685678,21,
1845,null,null,SWE,104.4359949,21,
1846,null,null,SWE,105.513308,21,
1847,null,null,SWE,106.2103929,21,
1848,null,null,SWE,107.0975919,21,
1849,null,null,SWE,108.3333333,21,
1850,null,null,SWE,109.6958175,21,
1851,null,null,SWE,110.8998733,21,
1852,null,null,SWE,111.8187579,21,
1853,null,null,SWE,112.5475285,21,
1854,null,null,SWE,113.6248416,21,
1855,null,null,SWE,114.860583,21,
1856,null,null,SWE,115.8745247,21,
1857,null,null,SWE,116.6032953,21,
1858,null,null,SWE,117.5855513,21,
1859,null,null,SWE,119.1698352,21,
1860,null,null,SWE,121.166033,21,
1861,null,null,SWE,123.1939163,21,
1862,null,null,SWE,124.904943,21,
1863,null,null,SWE,126.5525982,21,
1864,null,null,SWE,128.2002535,21,
1865,null,null,SWE,129.6577947,21,
1866,null,null,SWE,131.0836502,21,
1867,null,null,SWE,132.382763,21,
1868,null,null,SWE,131.6223067,21,
1869,null,null,SWE,132.0025349,21,
1870,null,null,SWE,131.9391635,21,
1871,null,null,SWE,132.6362484,21,
1872,null,null,SWE,133.9353612,21,
1873,null,null,SWE,135.4245881,21,
1874,null,null,SWE,136.8821293,21,
1875,null,null,SWE,138.2129278,21,
1876,null,null,SWE,139.6070976,21,
1877,null,null,SWE,141.2230672,21,
1878,null,null,SWE,142.8390368,21,
1879,null,null,SWE,144.3282636,21,
1880,null,null,SWE,144.8669202,21,
1881,null,null,SWE,144.8035488,21,
1882,null,null,SWE,144.9936629,21,
1883,null,null,SWE,145.468948,21,
1884,null,null,SWE,146.5145754,21,
1885,null,null,SWE,147.7820025,21,
1886,null,null,SWE,148.9226869,21,
1887,null,null,SWE,149.7465146,21,
1888,null,null,SWE,150.2217997,21,
1889,null,null,SWE,150.8555133,21,
1890,null,null,SWE,151.4575412,21,
1891,null,null,SWE,151.9011407,21,
1892,null,null,SWE,152.2496831,21,
1893,null,null,SWE,152.5982256,21,
1894,null,null,SWE,153.643853,21,
1895,null,null,SWE,155.1330798,21,
1896,null,null,SWE,156.5589354,21,
1897,null,null,SWE,157.9847909,21,
1898,null,null,SWE,159.5690748,21,
1899,null,null,SWE,160.9632446,21,
1900,null,null,SWE,162.1356147,21,
1901,null,null,SWE,163.3713561,21,
1902,null,null,SWE,164.3536122,21,
1903,null,null,SWE,165.0823828,21,
1904,null,null,SWE,166.0646388,21,
1905,null,null,SWE,167.2370089,21,
1906,null,null,SWE,168.409379,21,
1907,null,null,SWE,169.7401774,21,
1908,null,null,SWE,171.2294043,21,
1909,null,null,SWE,172.7820025,21,
1910,null,null,SWE,174.2395437,21,
1911,null,null,SWE,175.6020279,21,
1912,null,null,SWE,176.9011407,21,
1913,null,null,SWE,178.1051965,21,
1914,null,null,SWE,179.3092522,21,
1915,null,null,SWE,180.4816223,21,
1916,null,null,SWE,181.7173638,21,
1917,null,null,SWE,183.1115336,21,
1918,null,null,SWE,183.9987326,21,
1919,null,null,SWE,184.7275032,21,
1920,null,null,SWE,186.1850444,21,
1921,null,null,SWE,187.8643853,21,
1922,null,null,SWE,189.1951838,21,
1923,null,null,SWE,190.0190114,21,
1924,null,null,SWE,190.7794677,21,
1925,null,null,SWE,191.539924,21,
1926,null,null,SWE,192.1419518,21,
1927,null,null,SWE,192.6806084,21,
1928,null,null,SWE,193.1875792,21,
1929,null,null,SWE,193.6945501,21,
1930,null,null,SWE,194.2648923,21,
1931,null,null,SWE,194.9302915,21,
1932,null,null,SWE,195.6907478,21,
1933,null,null,SWE,196.4828897,21,
1934,null,null,SWE,197.148289,21,
1935,null,null,SWE,197.7820025,21,
1936,null,null,SWE,198.3206591,21,
1937,null,null,SWE,198.8593156,21,
1938,null,null,SWE,199.5247148,21,
1939,null,null,SWE,200.4435995,21,
1940,null,null,SWE,201.3941698,21,
1941,null,null,SWE,202.4397972,21,
1942,null,null,SWE,203.8022814,21,
1943,null,null,SWE,205.6400507,21,
1944,null,null,SWE,207.8580482,21,
1945,null,null,SWE,210.234474,21,
1946,null,null,SWE,212.896071,21,
1947,null,null,SWE,215.5576679,21,
1948,null,null,SWE,218.0925222,21,
1949,null,null,SWE,220.373891,21,
1950,null,null,SWE,222.243346,21,
1951,null,null,SWE,224.017744,21,
1952,null,null,SWE,225.7604563,21,
1953,null,null,SWE,227.2179975,21,
1954,null,null,SWE,228.5487959,21,
1955,null,null,SWE,230.1013942,21,
1956,null,null,SWE,231.7807351,21,
1957,null,null,SWE,233.3333333,21,
1958,null,null,SWE,234.7591888,21,
1959,null,null,SWE,235.9315589,21,
1960,null,null,SWE,237.008872,21,
1961,null,null,SWE,238.2762991,21,
1962,null,null,SWE,239.6070976,21,
1963,null,null,SWE,240.9378961,21,
1964,null,null,SWE,242.7439797,21,
1965,null,null,SWE,245.0570342,21,
1966,null,null,SWE,247.4017744,21,
1967,null,null,SWE,249.3029151,21,
1968,null,null,SWE,250.6970849,21,
1969,null,null,SWE,252.4714829,21,
1970,null,null,SWE,254.8479087,21,
1971,null,null,SWE,256.590621,21,
1972,null,null,SWE,257.3510773,21,
1973,null,null,SWE,257.8263625,21,
1974,null,null,SWE,258.5868188,21,
1975,null,null,SWE,259.6007605,21,
1976,null,null,SWE,260.5196451,21,
1977,null,null,SWE,261.4702155,21,
1978,null,null,SWE,262.2306717,21,
1979,null,null,SWE,262.8010139,21,
1980,null,null,SWE,263.3079848,21,
1981,null,null,SWE,263.6248416,21,
1982,null,null,SWE,263.78327,21,
1983,null,null,SWE,263.9100127,21,
1984,null,null,SWE,264.1634981,21,
1985,null,null,SWE,264.5754119,21,
1986,null,null,SWE,265.2091255,21,
1987,null,null,SWE,266.0963245,21,
1988,null,null,SWE,267.3003802,21,
1989,null,null,SWE,269.1064639,21,
1990,null,null,SWE,271.1977186,21,
1991,null,null,SWE,273.0671736,21,
1992,null,null,SWE,274.6514575,21,
1993,null,null,SWE,276.2674271,21,
1994,null,null,SWE,278.2319392,21,
1995,null,null,SWE,279.6894804,21,
1996,null,null,SWE,280.1330798,21,
1997,null,null,SWE,280.2915082,21,
1998,null,null,SWE,280.4499366,21,
1999,null,null,SWE,280.6717364,21,
2000,null,null,SWE,281.1153359,21,
2001,null,null,SWE,281.8757921,21,
2002,null,null,SWE,282.7946768,21,
2003,null,null,SWE,283.8403042,21,
2004,null,null,SWE,284.9809886,21,
2005,null,null,SWE,286.121673,21,
2006,null,null,SWE,287.7376426,21,
2007,null,null,SWE,289.860583,21,
2008,null,null,SWE,292.1419518,21,
2009,null,null,SWE,294.6451204,21,
2010,null,null,SWE,297.148289,21,
2011,null,null,SWE,299.3979721,21,
2012,null,null,SWE,301.6476553,21,
2013,null,null,SWE,304.2141952,21,
2014,null,null,SWE,307.2243346,21,
2015,null,null,SWE,310.4879594,21,
2016,null,null,SWE,314.2268695,21,
1841,null,null,YUG,100,22,
1842,null,null,YUG,101.6165942,22,
1843,null,null,YUG,103.2447713,22,
1844,null,null,YUG,104.8843703,22,
1845,null,null,YUG,106.5352287,22,
1846,null,null,YUG,108.1971818,22,
1847,null,null,YUG,109.8700634,22,
1848,null,null,YUG,111.553706,22,
1849,null,null,YUG,113.2479403,22,
1850,null,null,YUG,113.491159,22,
1851,null,null,YUG,116.6675024,22,
1852,null,null,YUG,118.3924863,22,
1853,null,null,YUG,120.1273751,22,
1854,null,null,YUG,121.871995,22,
1855,null,null,YUG,123.6261717,22,
1856,null,null,YUG,125.3897306,22,
1857,null,null,YUG,127.1624969,22,
1858,null,null,YUG,128.9442959,22,
1859,null,null,YUG,130.7349527,22,
1860,null,null,YUG,132.5342928,22,
1861,null,null,YUG,134.3421422,22,
1862,null,null,YUG,136.1583271,22,
1863,null,null,YUG,137.9826747,22,
1864,null,null,YUG,139.815013,22,
1865,null,null,YUG,141.6551708,22,
1866,null,null,YUG,143.5029781,22,
1867,null,null,YUG,145.3582663,22,
1868,null,null,YUG,147.2208681,22,
1869,null,null,YUG,149.0906178,22,
1870,null,null,YUG,156.0881741,22,
1871,null,null,YUG,152.8509064,22,
1872,null,null,YUG,154.741123,22,
1873,null,null,YUG,156.6378431,22,
1874,null,null,YUG,158.5409108,22,
1875,null,null,YUG,160.4501728,22,
1876,null,null,YUG,162.3654782,22,
1877,null,null,YUG,164.2866789,22,
1878,null,null,YUG,166.2136295,22,
1879,null,null,YUG,168.1461877,22,
1880,null,null,YUG,170.0842141,22,
1881,null,null,YUG,172.0275725,22,
1882,null,null,YUG,173.9761302,22,
1883,null,null,YUG,175.9297579,22,
1884,null,null,YUG,177.8883297,22,
1885,null,null,YUG,179.8517238,22,
1886,null,null,YUG,181.8198217,22,
1887,null,null,YUG,183.7925092,22,
1888,null,null,YUG,185.7696762,22,
1889,null,null,YUG,187.7512165,22,
1890,null,null,YUG,183.2882219,22,
1891,null,null,YUG,191.7270144,22,
1892,null,null,YUG,193.7210819,22,
1893,null,null,YUG,195.7191424,22,
1894,null,null,YUG,197.7211126,22,
1895,null,null,YUG,199.7269136,22,
1896,null,null,YUG,201.7364718,22,
1897,null,null,YUG,203.7497183,22,
1898,null,null,YUG,205.7665896,22,
1899,null,null,YUG,207.7870272,22,
1900,null,null,YUG,211.3583685,22,
1901,null,null,YUG,211.8383946,22,
1902,null,null,YUG,213.8692344,22,
1903,null,null,YUG,215.9034611,22,
1904,null,null,YUG,217.9410436,22,
1905,null,null,YUG,219.9819568,22,
1906,null,null,YUG,222.0261814,22,
1907,null,null,YUG,224.073704,22,
1908,null,null,YUG,226.1245172,22,
1909,null,null,YUG,228.1786197,22,
1910,null,null,YUG,246.8811013,22,
1911,null,null,YUG,232.2967183,22,
1912,null,null,YUG,234.360743,22,
1913,null,null,YUG,257.0574752,22,
1914,null,null,YUG,238.4988622,22,
1915,null,null,YUG,240.5730237,22,
1916,null,null,YUG,242.6506424,22,
1917,null,null,YUG,244.7317681,22,
1918,null,null,YUG,246.8164579,22,
1919,null,null,YUG,248.9047752,22,
1920,null,null,YUG,234.9645296,22,
1921,null,null,YUG,238.4638404,22,
1922,null,null,YUG,242.0388119,22,
1923,null,null,YUG,245.6516138,22,
1924,null,null,YUG,249.302246,22,
1925,null,null,YUG,253.0474543,22,
1926,null,null,YUG,256.8304929,22,
1927,null,null,YUG,260.6513619,22,
1928,null,null,YUG,264.5478917,22,
1929,null,null,YUG,268.4822519,22,
1930,null,null,YUG,272.5111881,22,
1931,null,null,YUG,276.5022938,22,
1932,null,null,YUG,280.3042477,22,
1933,null,null,YUG,284.1440319,22,
1934,null,null,YUG,288.0405617,22,
1935,null,null,YUG,292.0316674,22,
1936,null,null,YUG,296.0416884,22,
1937,null,null,YUG,299.9949638,22,
1938,null,null,YUG,304.231967,22,
1939,null,null,YUG,308.4122247,22,
1940,null,null,YUG,308.3176487,22,
1941,null,null,YUG,295.9849173,22,
1942,null,null,YUG,298.1908961,22,
1943,null,null,YUG,300.4042461,22,
1944,null,null,YUG,302.625223,22,
1945,null,null,YUG,304.854091,22,
1946,null,null,YUG,307.0911232,22,
1947,null,null,YUG,295.0013528,22,
1948,null,null,YUG,299.1816104,22,
1949,null,null,YUG,303.3996985,22,
1950,null,null,YUG,308.2798184,22,
1951,null,null,YUG,312.4600761,22,
1952,null,null,YUG,316.0350476,22,
1953,null,null,YUG,320.3666268,22,
1954,null,null,YUG,324.4144781,22,
1955,null,null,YUG,328.4434143,22,
1956,null,null,YUG,331.1672021,22,
1957,null,null,YUG,334.0233963,22,
1958,null,null,YUG,336.6147777,22,
1959,null,null,YUG,339.868191,22,
1960,null,null,YUG,342.9891978,22,
1961,null,null,YUG,346.4885086,22,
1962,null,null,YUG,349.9310737,22,
1963,null,null,YUG,353.4303845,22,
1964,null,null,YUG,356.5892217,22,
1965,null,null,YUG,360.1074477,22,
1966,null,null,YUG,363.568928,22,
1967,null,null,YUG,366.7655957,22,
1968,null,null,YUG,369.829857,22,
1969,null,null,YUG,372.7238815,22,
1970,null,null,YUG,375.2774326,22,
1971,null,null,YUG,378.5875914,22,
1972,null,null,YUG,382.0301565,22,
1973,null,null,YUG,385.2457394,22,
1974,null,null,YUG,388.7072197,22,
1975,null,null,YUG,392.1497849,22,
1976,null,null,YUG,395.8949931,22,
1977,null,null,YUG,399.602371,22,
1978,null,null,YUG,403.0638514,22,
1979,null,null,YUG,406.4875013,22,
1980,null,null,YUG,408.8519005,22,
1981,null,null,YUG,410.5920982,22,
1982,null,null,YUG,413.9590026,22,
1983,null,null,YUG,416.4747233,22,
1984,null,null,YUG,417.7798717,22,
1985,null,null,YUG,420.2199316,22,
1986,null,null,YUG,422.5465003,22,
1987,null,null,YUG,424.3623589,22,
1988,null,null,YUG,426.2727934,22,
1989,null,null,YUG,428.1264823,22,
1990,null,null,YUG,435.3520861,22,
1991,null,null,YUG,436.8842168,22,
1992,null,null,YUG,433.2524997,22,
1993,null,null,YUG,428.7317685,22,
1994,null,null,YUG,427.1618075,22,
1995,null,null,YUG,426.6132669,22,
1996,null,null,YUG,425.6296768,22,
1997,null,null,YUG,425.9890655,22,
1998,null,null,YUG,427.218553,22,
1999,null,null,YUG,426.3673694,22,
2000,null,null,YUG,425.7242528,22,
2001,null,null,YUG,427.1050619,22,
2002,null,null,YUG,429.1668179,22,
2003,null,null,YUG,430.9637613,22,
2004,null,null,YUG,432.798535,22,
2005,null,null,YUG,434.1225986,22,
2006,null,null,YUG,435.049443,22,
2007,null,null,YUG,435.5790684,22,
2008,null,null,YUG,435.7682204,22,
2009,null,null,YUG,420.0875252,22,
2010,null,null,YUG,419.2552567,22,
2011,null,null,YUG,418.2716667,22,
2012,null,null,YUG,417.2691614,22,
2013,null,null,YUG,416.2288258,22,
2014,null,null,YUG,415.1128294,22,
2015,null,null,YUG,413.902257,22,
2016,null,null,YUG,412.6727695,22,
