date,value
2001-09-01,904.2422997
2001-10-01,903.5112174
2001-11-01,903.5294931
2001-12-01,899.7189829
2002-01-01,900.0755526
2002-02-01,901.4783612
2002-03-01,903.9268767
2002-04-01,908.2716068
2002-05-01,897.3711215
2002-06-01,898.891166
2002-07-01,894.1780252
2002-08-01,903.8937057
2002-09-01,904.3467859
2002-10-01,906.4312396
2002-11-01,905.2693502
2002-12-01,903.5312643
2003-01-01,901.735288
2003-02-01,904.5566928
2003-03-01,905.2879085
2003-04-01,905.4945096
2003-05-01,907.2085841
2003-06-01,908.6084952
2003-07-01,908.071673
2003-08-01,908.30656
2003-09-01,907.3549072
2003-10-01,905.1668621
2003-11-01,903.9148496
2003-12-01,905.1982804
2004-01-01,909.1161504
2004-02-01,913.1290289
2004-03-01,911.459611
2004-04-01,911.4376323
2004-05-01,909.8295348
2004-06-01,907.9232338
2004-07-01,908.9491586
2004-08-01,911.9342295
2004-09-01,915.9977435
2004-10-01,919.3066264
2004-11-01,923.0176775
2004-12-01,924.1669145
2005-01-01,926.4478271
2005-02-01,923.8413288
2005-03-01,923.5686159
2005-04-01,922.9751988
2005-05-01,922.9139647
2005-06-01,925.1388857
2005-07-01,924.7820281
2005-08-01,929.4659256
2005-09-01,928.322764
2005-10-01,928.4492783
2005-11-01,929.270728
2005-12-01,931.322554
2006-01-01,932.0574991
2006-02-01,931.7115968
2006-03-01,931.9982385
2006-04-01,931.1497962
2006-05-01,930.5028104
2006-06-01,931.7751669
2006-07-01,934.3035331
2006-08-01,931.829123
2006-09-01,932.0250702
2006-10-01,932.5912858
2006-11-01,935.5963254
2006-12-01,938.1544679
2007-01-01,937.2627744
2007-02-01,937.1237329
2007-03-01,936.422962
2007-04-01,939.9467642
2007-05-01,941.2449053
2007-06-01,941.2024391
2007-07-01,943.0119014
2007-08-01,943.1246357
2007-09-01,944.8894972
2007-10-01,944.7393751
2007-11-01,943.1131206
2007-12-01,943.1314383
2008-01-01,946.240532
