Year,RegionIRE,ValueIRE,RegionEUR,ValueEUR,Detail
1900,,,ITA,145.8483129,
1901,,,ITA,146.7362585,
1902,,,ITA,147.9880452,
1903,,,ITA,149.1575345,
1904,,,ITA,150.3660068,
1905,,,ITA,151.6481137,
1906,,,ITA,152.8869061,
1907,,,ITA,154.1733443,
1908,,,ITA,155.4944341,
1909,,,ITA,156.8545069,
1910,,,ITA,158.4094945,
1911,,,ITA,159.903842,
1912,,,ITA,160.913068,
1913,,,ITA,161.3375493,
1914,,,ITA,162.5416901,
1915,,,ITA,164.5168277,
1916,,,ITA,165.2098584,
1917,,,ITA,164.5124962,
1918,,,ITA,162.5157015,
1919,,,ITA,161.3462122,
1920,,,ITA,161.9872656,
1921,,,ITA,163.256378,
1922,,,ITA,164.9672976,
1923,,,ITA,166.5872569,
1924,,,ITA,168.1032616,
1925,,,ITA,169.6409235,
1926,,,ITA,171.1006194,
1927,,,ITA,172.5992983,
1928,,,ITA,174.0633257,
1929,,,ITA,175.2891237,
1930,,,ITA,176.6838481,
1931,,,ITA,178.1608698,
1932,,,ITA,179.4559709,
1933,,,ITA,180.8506952,
1934,,,ITA,182.3233855,
1935,,,ITA,183.7787499,
1936,,,ITA,185.1691428,
1937,,,ITA,186.5465413,
1938,,,ITA,188.0668775,
1939,,,ITA,189.9987006,
1940,,,ITA,192.0604669,
1941,,,ITA,193.7627236,
1942,,,ITA,194.9322129,
1943,,,ITA,195.6815524,
1944,,,ITA,196.1710053,
1945,,,ITA,196.8293845,
1946,,,ITA,198.0551826,
1947,,,ITA,199.4195868,
1948,,,ITA,200.8966085,
1949,,,ITA,202.421276,
1950,,,ITA,204.0325724,
1951,,,ITA,205.3883138,
1952,,,ITA,206.4625114,
1953,,,ITA,207.722961,
1954,,,ITA,209.2043141,
1955,,,ITA,210.6510157,
1956,,,ITA,211.898471,
1957,,,ITA,213.0289773,
1958,,,ITA,214.3024213,
1959,,,ITA,215.8444146,
1960,,,ITA,217.4297224,
1961,,,ITA,218.837441,
1962,,,ITA,220.2235024,
1963,,,ITA,221.7611643,
1964,,,ITA,223.502404,
1965,,,ITA,225.178672,
1966,,,ITA,226.6730194,
1967,,,ITA,228.1240525,
1968,,,ITA,229.5101139,
1969,,,ITA,230.9394898,
1970,,,ITA,232.4295058,
1971,,,ITA,233.9238533,
1972,,,ITA,235.4831723,
1973,,,ITA,237.3500238,
1974,,,ITA,239.2082124,
1975,,,ITA,240.7068913,
1976,,,ITA,241.8633863,
1977,,,ITA,242.8163035,
1978,,,ITA,243.6002945,
1979,,,ITA,244.1547191,
1980,,,ITA,244.5142288,
1981,,,ITA,244.7351323,
1982,,,ITA,244.8824014,
1983,,,ITA,245.2895569,
1984,,,ITA,245.5797635,
1985,,,ITA,245.7270325,
1986,,,ITA,245.7400269,
1987,,,ITA,245.7227011,
1988,,,ITA,245.7400269,
1989,,,ITA,245.7573526,
1990,,,ITA,245.7790098,
1991,,,ITA,245.9479361,
1992,,,ITA,246.1168623,
1993,,,ITA,246.2684628,
1994,,,ITA,246.3161086,
1995,,,ITA,246.3204401,
1996,,,ITA,246.3897431,
1997,,,ITA,246.5196864,
1998,,,ITA,246.5889895,
1999,,,ITA,246.6323039,
2000,,,ITA,246.7449214,
2001,,,ITA,246.8835275,
2002,,,ITA,247.2517001,
2003,,,ITA,248.3518863,
2004,,,ITA,249.9631827,
2005,,,ITA,251.1976437,
2006,,,ITA,251.9513146,
2007,,,ITA,253.22909,
2008,,,ITA,254.9096894,
2009,,,ITA,256.0748473,
2010,,,ITA,256.8631697,
2011,,,ITA,257.3049768,
2012,,,ITA,258.002339,
2013,,,ITA,261.0083597,
2014,,,ITA,263.41231,
2015,,,ITA,263.1610863,
2016,,,ITA,263.0831204,
1841,,,NLD,100,
1842,,,NLD,101.0612804,
1843,,,NLD,102.0540911,
1844,,,NLD,103.1838412,
1845,,,NLD,104.3135912,
1846,,,NLD,105.066758,
1847,,,NLD,105.1352277,
1848,,,NLD,105.066758,
1849,,,NLD,105.3064019,
1850,,,NLD,106.0595686,
1851,,,NLD,107.2577884,
1852,,,NLD,108.4217734,
1853,,,NLD,109.3461143,
1854,,,NLD,110.1677508,
1855,,,NLD,110.7497432,
1856,,,NLD,111.3659706,
1857,,,NLD,112.187607,
1858,,,NLD,112.7695995,
1859,,,NLD,113.111948,
1860,,,NLD,113.5912359,
1861,,,NLD,114.3444026,
1862,,,NLD,115.2345087,
1863,,,NLD,116.2957891,
1864,,,NLD,117.459774,
1865,,,NLD,118.4525847,
1866,,,NLD,119.2742212,
1867,,,NLD,120.1643273,
1868,,,NLD,121.2940774,
1869,,,NLD,122.3895926,
1870,,,NLD,123.5878124,
1871,,,NLD,124.4779185,
1872,,,NLD,125.3680246,
1873,,,NLD,125.6419035,
1874,,,NLD,128.2095173,
1875,,,NLD,129.6816159,
1876,,,NLD,131.1879493,
1877,,,NLD,132.9339267,
1878,,,NLD,131.256419,
1879,,,NLD,136.4601164,
1880,,,NLD,138.4115029,
1881,,,NLD,139.6439575,
1882,,,NLD,141.389935,
1883,,,NLD,143.1016775,
1884,,,NLD,144.6764807,
1885,,,NLD,146.3882232,
1886,,,NLD,148.0999658,
1887,,,NLD,149.880178,
1888,,,NLD,151.72886,
1889,,,NLD,153.5433071,
1890,,,NLD,155.2550496,
1891,,,NLD,156.9667922,
1892,,,NLD,158.5758302,
1893,,,NLD,160.3560425,
1894,,,NLD,162.3758987,
1895,,,NLD,164.4299897,
1896,,,NLD,166.5867853,
1897,,,NLD,168.9489901,
1898,,,NLD,171.2769599,
1899,,,NLD,173.570695,
1900,,,NLD,176.0356042,
1901,,,NLD,178.7401575,
1902,,,NLD,181.615885,
1903,,,NLD,184.4916125,
1904,,,NLD,187.2646354,
1905,,,NLD,190.0376583,
1906,,,NLD,192.8106813,
1907,,,NLD,195.4809997,
1908,,,NLD,198.0828483,
1909,,,NLD,200.684697,
1910,,,NLD,202.7387881,
1911,,,NLD,204.8613489,
1912,,,NLD,207.7370763,
1913,,,NLD,211.023622,
1914,,,NLD,214.8921602,
1915,,,NLD,218.9318726,
1916,,,NLD,223.0742896,
1917,,,NLD,227.7986991,
1918,,,NLD,231.1537145,
1919,,,NLD,232.9681616,
1920,,,NLD,234.4402602,
1921,,,NLD,236.9394043,
1922,,,NLD,240.7394728,
1923,,,NLD,244.7791852,
1924,,,NLD,248.6819582,
1925,,,NLD,252.173913,
1926,,,NLD,255.7685724,
1927,,,NLD,259.3632318,
1928,,,NLD,262.8894214,
1929,,,NLD,266.4156111,
1930,,,NLD,269.9075659,
1931,,,NLD,273.8445738,
1932,,,NLD,278.0896953,
1933,,,NLD,281.9924683,
1934,,,NLD,285.5528928,
1935,,,NLD,288.736734,
1936,,,NLD,291.5439918,
1937,,,NLD,294.3854844,
1938,,,NLD,297.3296816,
1939,,,NLD,300.6504622,
1940,,,NLD,303.9712427,
1941,,,NLD,306.9496748,
1942,,,NLD,309.5515235,
1943,,,NLD,311.6398494,
1944,,,NLD,314.1047586,
1945,,,NLD,317.0831907,
1946,,,NLD,322.6292366,
1947,,,NLD,329.6816159,
1948,,,NLD,335.5015406,
1949,,,NLD,340.8421773,
1950,,,NLD,346.2512838,
1951,,,NLD,351.3865115,
1952,,,NLD,355.4262239,
1953,,,NLD,359.2262924,
1954,,,NLD,363.4029442,
1955,,,NLD,368.0588839,
1956,,,NLD,372.7832934,
1957,,,NLD,377.473468,
1958,,,NLD,382.985279,
1959,,,NLD,388.49709,
1960,,,NLD,393.2214995,
1961,,,NLD,398.4594317,
1962,,,NLD,404.1766518,
1963,,,NLD,409.654228,
1964,,,NLD,415.166039,
1965,,,NLD,420.8147895,
1966,,,NLD,426.3950702,
1967,,,NLD,431.256419,
1968,,,NLD,435.63848,
1969,,,NLD,440.7052379,
1970,,,NLD,446.1485793,
1971,,,NLD,451.6946251,
1972,,,NLD,456.3505649,
1973,,,NLD,460.0479288,
1974,,,NLD,463.5741185,
1975,,,NLD,467.4084218,
1976,,,NLD,471.4138993,
1977,,,NLD,474.255392,
1978,,,NLD,477.1311195,
1979,,,NLD,480.3149606,
1980,,,NLD,484.2177337,
1981,,,NLD,487.7096885,
1982,,,NLD,489.9007189,
1983,,,NLD,491.6809312,
1984,,,NLD,493.6665526,
1985,,,NLD,496.097227,
1986,,,NLD,498.8702499,
1987,,,NLD,502.0540911,
1988,,,NLD,505.3406368,
1989,,,NLD,508.3533037,
1990,,,NLD,511.8794933,
1991,,,NLD,515.9192058,
1992,,,NLD,519.8219788,
1993,,,NLD,523.450873,
1994,,,NLD,526.6347141,
1995,,,NLD,529.2365628,
1996,,,NLD,531.6672372,
1997,,,NLD,534.4402602,
1998,,,NLD,537.7268059,
1999,,,NLD,541.3214653,
2000,,,NLD,545.2242383,
2001,,,NLD,549.3324204,
2002,,,NLD,552.8586101,
2003,,,NLD,555.4604587,
2004,,,NLD,557.4118453,
2005,,,NLD,558.7127696,
2006,,,NLD,559.6028757,
2007,,,NLD,560.8353304,
2008,,,NLD,563.0263608,
2009,,,NLD,565.9020883,
2010,,,NLD,568.8120507,
2011,,,NLD,571.4823691,
2012,,,NLD,573.6049298,
2013,,,NLD,575.2824375,
2014,,,NLD,577.3707634,
2015,,,NLD,579.9383773,
2016,,,NLD,583.1906881,
1841,,,NOR,100,
1842,,,NOR,101.3556619,
1843,,,NOR,102.5518341,
1844,,,NOR,103.8277512,
1845,,,NOR,105.1834131,
1846,,,NOR,106.6188198,
1847,,,NOR,107.7352472,
1848,,,NOR,108.692185,
1849,,,NOR,109.8086124,
1850,,,NOR,111.0047847,
1851,,,NOR,112.3604466,
1852,,,NOR,113.6363636,
1853,,,NOR,114.8325359,
1854,,,NOR,116.1881978,
1855,,,NOR,117.9425837,
1856,,,NOR,119.6969697,
1857,,,NOR,121.291866,
1858,,,NOR,123.046252,
1859,,,NOR,125.199362,
1860,,,NOR,127.2727273,
1861,,,NOR,128.708134,
1862,,,NOR,129.7448166,
1863,,,NOR,131.2599681,
1864,,,NOR,133.0143541,
1865,,,NOR,134.76874,
1866,,,NOR,136.1244019,
1867,,,NOR,136.8421053,
1868,,,NOR,137.4800638,
1869,,,NOR,137.8787879,
1870,,,NOR,138.3572568,
1871,,,NOR,139.1547049,
1872,,,NOR,139.9521531,
1873,,,NOR,140.9090909,
1874,,,NOR,142.185008,
1875,,,NOR,143.7799043,
1876,,,NOR,145.8532695,
1877,,,NOR,147.6874003,
1878,,,NOR,149.6810207,
1879,,,NOR,151.6746411,
1880,,,NOR,153.030303,
1881,,,NOR,153.3492823,
1882,,,NOR,153.1100478,
1883,,,NOR,153.030303,
1884,,,NOR,153.8277512,
1885,,,NOR,155.0239234,
1886,,,NOR,156.1403509,
1887,,,NOR,157.0972887,
1888,,,NOR,157.6555024,
1889,,,NOR,158.2137161,
1890,,,NOR,159.2503987,
1891,,,NOR,160.5263158,
1892,,,NOR,161.5629984,
1893,,,NOR,162.5199362,
1894,,,NOR,164.0350877,
1895,,,NOR,166.108453,
1896,,,NOR,168.4210526,
1897,,,NOR,170.8133971,
1898,,,NOR,173.3652313,
1899,,,NOR,175.7575758,
1900,,,NOR,177.830941,
1901,,,NOR,179.8245614,
1902,,,NOR,181.4194577,
1903,,,NOR,182.4561404,
1904,,,NOR,183.1738437,
1905,,,NOR,184.1307815,
1906,,,NOR,184.9282297,
1907,,,NOR,185.7256778,
1908,,,NOR,187.0813397,
1909,,,NOR,188.7559809,
1910,,,NOR,190.1116427,
1911,,,NOR,191.4673046,
1912,,,NOR,193.2216906,
1913,,,NOR,195.1355662,
1914,,,NOR,197.1291866,
1915,,,NOR,199.2025518,
1916,,,NOR,201.1164274,
1917,,,NOR,203.4290271,
1918,,,NOR,205.5821372,
1919,,,NOR,207.5757576,
1920,,,NOR,210.1275917,
1921,,,NOR,212.7591707,
1922,,,NOR,214.9122807,
1923,,,NOR,216.3476874,
1924,,,NOR,217.6236045,
1925,,,NOR,219.0590112,
1926,,,NOR,220.3349282,
1927,,,NOR,221.291866,
1928,,,NOR,222.0893142,
1929,,,NOR,222.8867624,
1930,,,NOR,223.8437002,
1931,,,NOR,225.199362,
1932,,,NOR,226.6347687,
1933,,,NOR,227.9106858,
1934,,,NOR,229.1866029,
1935,,,NOR,230.3827751,
1936,,,NOR,231.5789474,
1937,,,NOR,232.7751196,
1938,,,NOR,234.1307815,
1939,,,NOR,235.5661882,
1940,,,NOR,237.0813397,
1941,,,NOR,238.4370016,
1942,,,NOR,239.9521531,
1943,,,NOR,241.7862839,
1944,,,NOR,244.0191388,
1945,,,NOR,246.4912281,
1946,,,NOR,249.3620415,
1947,,,NOR,252.3923445,
1948,,,NOR,255.2631579,
1949,,,NOR,257.8947368,
1950,,,NOR,260.3668262,
1951,,,NOR,262.8389155,
1952,,,NOR,265.3907496,
1953,,,NOR,268.0223285,
1954,,,NOR,270.6539075,
1955,,,NOR,273.2854864,
1956,,,NOR,275.9170654,
1957,,,NOR,278.4688995,
1958,,,NOR,280.9409888,
1959,,,NOR,283.3333333,
1960,,,NOR,285.5661882,
1961,,,NOR,287.8787879,
1962,,,NOR,290.1913876,
1963,,,NOR,292.4242424,
1964,,,NOR,294.5773525,
1965,,,NOR,296.8899522,
1966,,,NOR,299.3620415,
1967,,,NOR,301.9138756,
1968,,,NOR,304.5454545,
1969,,,NOR,307.0972887,
1970,,,NOR,309.1706539,
1971,,,NOR,311.2440191,
1972,,,NOR,313.6363636,
1973,,,NOR,315.8692185,
1974,,,NOR,317.7830941,
1975,,,NOR,319.5374801,
1976,,,NOR,321.0526316,
1977,,,NOR,322.4082935,
1978,,,NOR,323.6842105,
1979,,,NOR,324.800638,
1980,,,NOR,325.8373206,
1981,,,NOR,326.953748,
1982,,,NOR,328.1499203,
1983,,,NOR,329.1866029,
1984,,,NOR,330.1435407,
1985,,,NOR,331.1004785,
1986,,,NOR,332.2966507,
1987,,,NOR,333.8118022,
1988,,,NOR,335.645933,
1989,,,NOR,337.0015949,
1990,,,NOR,338.277512,
1991,,,NOR,339.8724083,
1992,,,NOR,341.8660287,
1993,,,NOR,343.9393939,
1994,,,NOR,345.8532695,
1995,,,NOR,347.6874003,
1996,,,NOR,349.4417863,
1997,,,NOR,351.3556619,
1998,,,NOR,353.4290271,
1999,,,NOR,355.8213716,
2000,,,NOR,358.2137161,
2001,,,NOR,359.9681021,
2002,,,NOR,361.9617225,
2003,,,NOR,364.0350877,
2004,,,NOR,366.1881978,
2005,,,NOR,368.7400319,
2006,,,NOR,371.6905901,
2007,,,NOR,375.5980861,
2008,,,NOR,380.3030303,
2009,,,NOR,385.0877193,
2010,,,NOR,389.9521531,
2011,,,NOR,395.0558214,
2012,,,NOR,400.2392344,
2013,,,NOR,405.1036683,
2014,,,NOR,409.7288676,
2015,,,NOR,413.7958533,
2016,,,NOR,417.5438596,
1841,,,POL,100,
1842,,,POL,100.8061799,
1843,,,POL,101.6453319,
1844,,,POL,102.5173513,
1845,,,POL,103.422137,
1846,,,POL,104.3595895,
1847,,,POL,105.3296099,
1848,,,POL,106.3320976,
1849,,,POL,107.3669493,
1850,,,POL,106.3487932,
1851,,,POL,109.5333043,
1852,,,POL,110.6645701,
1853,,,POL,111.8277209,
1854,,,POL,113.0226123,
1855,,,POL,114.2490864,
1856,,,POL,115.5069703,
1857,,,POL,116.7960741,
1858,,,POL,118.116189,
1859,,,POL,119.4670859,
1860,,,POL,120.848513,
1861,,,POL,122.2601944,
1862,,,POL,123.7018278,
1863,,,POL,125.173083,
1864,,,POL,126.6735998,
1865,,,POL,128.2029861,
1866,,,POL,129.7608159,
1867,,,POL,131.3466277,
1868,,,POL,132.9599222,
1869,,,POL,134.6001603,
1870,,,POL,137.9671075,
1871,,,POL,137.9591025,
1872,,,POL,139.6765136,
1873,,,POL,141.4182786,
1874,,,POL,143.183632,
1875,,,POL,144.9717577,
1876,,,POL,146.7817868,
1877,,,POL,148.6127958,
1878,,,POL,150.4638056,
1879,,,POL,152.3337789,
1880,,,POL,154.2216196,
1881,,,POL,156.1261705,
1882,,,POL,158.0462125,
1883,,,POL,159.9804629,
1884,,,POL,161.9275744,
1885,,,POL,163.8861339,
1886,,,POL,165.8546616,
1887,,,POL,167.8316099,
1888,,,POL,169.8153632,
1889,,,POL,171.8042366,
1890,,,POL,186.9611785,
1891,,,POL,175.7902589,
1892,,,POL,177.7836911,
1893,,,POL,179.7748105,
1894,,,POL,181.7615855,
1895,,,POL,183.7419159,
1896,,,POL,185.7136337,
1897,,,POL,187.6745043,
1898,,,POL,189.6222275,
1899,,,POL,191.5544389,
1900,,,POL,202.4717409,
1901,,,POL,195.3625604,
1902,,,POL,197.233439,
1903,,,POL,199.0787481,
1904,,,POL,200.8958352,
1905,,,POL,202.6819985,
1906,,,POL,204.4344906,
1907,,,POL,206.1505218,
1908,,,POL,207.8272647,
1909,,,POL,209.4618582,
1910,,,POL,217.965942,
1911,,,POL,212.5930134,
1912,,,POL,214.0837291,
1913,,,POL,218.5058667,
1914,,,POL,216.9007163,
1915,,,POL,218.2210823,
1916,,,POL,219.4787649,
1917,,,POL,220.6708287,
1918,,,POL,221.794358,
1919,,,POL,222.8464637,
1920,,,POL,196.074452,
1921,,,POL,199.0358569,
1922,,,POL,203.9851661,
1923,,,POL,209.1717149,
1924,,,POL,212.632141,
1925,,,POL,216.1743739,
1926,,,POL,219.3648377,
1927,,,POL,222.089003,
1928,,,POL,225.0422271,
1929,,,POL,227.8809218,
1930,,,POL,230.7277972,
1931,,,POL,234.0900552,
1932,,,POL,237.4195905,
1933,,,POL,240.6836804,
1934,,,POL,243.5469172,
1935,,,POL,246.4755993,
1936,,,POL,249.2733906,
1937,,,POL,251.8912071,
1938,,,POL,254.1081704,
1939,,,POL,256.5869153,
1940,,,POL,245.5920863,
1941,,,POL,222.9335677,
1942,,,POL,221.7260611,
1943,,,POL,220.4065566,
1944,,,POL,218.9753873,
1945,,,POL,217.4330993,
1946,,,POL,196.0008259,
1947,,,POL,194.1601737,
1948,,,POL,196.1726201,
1949,,,POL,199.690311,
1950,,,POL,203.077111,
1951,,,POL,206.6602473,
1952,,,POL,210.4969845,
1953,,,POL,214.5055159,
1954,,,POL,218.5467701,
1955,,,POL,222.6861923,
1956,,,POL,226.9646861,
1957,,,POL,230.9813982,
1958,,,POL,234.728148,
1959,,,POL,238.4830785,
1960,,,POL,242.0662147,
1961,,,POL,245.2484978,
1962,,,POL,248.1199153,
1963,,,POL,250.8358998,
1964,,,POL,253.4046322,
1965,,,POL,255.7443057,
1966,,,POL,257.9530883,
1967,,,POL,260.0227994,
1968,,,POL,262.0679685,
1969,,,POL,264.0804149,
1970,,,POL,266.0846806,
1971,,,POL,268.1462111,
1972,,,POL,270.2895483,
1973,,,POL,272.6701251,
1974,,,POL,275.2224962,
1975,,,POL,277.8893967,
1976,,,POL,280.5890199,
1977,,,POL,283.2231977,
1978,,,POL,285.742846,
1979,,,POL,288.4261079,
1980,,,POL,291.052105,
1981,,,POL,293.7026442,
1982,,,POL,296.361364,
1983,,,POL,299.1755167,
1984,,,POL,301.8996819,
1985,,,POL,304.5338597,
1986,,,POL,306.8080878,
1987,,,POL,308.7469081,
1988,,,POL,309.7776733,
1989,,,POL,310.620283,
1990,,,POL,311.8392038,
1991,,,POL,312.9517757,
1992,,,POL,313.9089149,
1993,,,POL,314.7106212,
1994,,,POL,315.373256,
1995,,,POL,315.8068318,
1996,,,POL,316.0440714,
1997,,,POL,316.2485883,
1998,,,POL,316.3631178,
1999,,,POL,316.3385758,
2000,,,POL,316.2485883,
2001,,,POL,316.1586009,
2002,,,POL,316.0113487,
2003,,,POL,315.7986511,
2004,,,POL,315.6104956,
2005,,,POL,315.4714241,
2006,,,POL,315.2750878,
2007,,,POL,315.1032936,
2008,,,POL,315.144197,
2009,,,POL,315.4059787,
2010,,,POL,315.6432183,
2011,,,POL,315.8068318,
2012,,,POL,315.8068318,
2013,,,POL,315.6186763,
2014,,,POL,315.3814366,
2015,,,POL,315.1687391,
2016,,,POL,314.9969448,
1841,,,PRT,100,
1842,,,PRT,100.2960969,
1843,,,PRT,100.6191117,
1844,,,PRT,100.9152086,
1845,,,PRT,101.2113055,
1846,,,PRT,101.5074024,
1847,,,PRT,101.8304172,
1848,,,PRT,102.1265141,
1849,,,PRT,102.3956931,
1850,,,PRT,102.7187079,
1851,,,PRT,103.0148048,
1852,,,PRT,103.3378197,
1853,,,PRT,103.6339166,
1854,,,PRT,103.8492598,
1855,,,PRT,104.0915209,
1856,,,PRT,104.3068641,
1857,,,PRT,104.6837147,
1858,,,PRT,105.6527591,
1859,,,PRT,106.6756393,
1860,,,PRT,107.6716016,
1861,,,PRT,109.6635262,
1862,,,PRT,110.7133244,
1863,,,PRT,111.1978466,
1864,,,PRT,112.4091521,
1865,,,PRT,113.0820996,
1866,,,PRT,113.7550471,
1867,,,PRT,114.4279946,
1868,,,PRT,115.1009421,
1869,,,PRT,115.8008075,
1870,,,PRT,116.473755,
1871,,,PRT,117.1736205,
1872,,,PRT,117.8734859,
1873,,,PRT,118.5733513,
1874,,,PRT,119.2732167,
1875,,,PRT,120,
1876,,,PRT,120.6998654,
1877,,,PRT,121.4266487,
1878,,,PRT,122.153432,
1879,,,PRT,123.0417227,
1880,,,PRT,124.0915209,
1881,,,PRT,125.1951548,
1882,,,PRT,126.2718708,
1883,,,PRT,127.3755047,
1884,,,PRT,128.4791386,
1885,,,PRT,129.6096904,
1886,,,PRT,130.7402423,
1887,,,PRT,131.8707941,
1888,,,PRT,133.0282638,
1889,,,PRT,134.1857335,
1890,,,PRT,135.3432032,
1891,,,PRT,136.4199192,
1892,,,PRT,137.3889637,
1893,,,PRT,138.384926,
1894,,,PRT,139.3808883,
1895,,,PRT,140.3768506,
1896,,,PRT,141.3728129,
1897,,,PRT,142.3956931,
1898,,,PRT,143.3916555,
1899,,,PRT,144.4414536,
1900,,,PRT,145.4643338,
1901,,,PRT,146.6218035,
1902,,,PRT,147.8869448,
1903,,,PRT,149.1520861,
1904,,,PRT,150.4441454,
1905,,,PRT,151.7362046,
1906,,,PRT,153.0551817,
1907,,,PRT,154.3741588,
1908,,,PRT,155.6931359,
1909,,,PRT,157.039031,
1910,,,PRT,158.384926,
1911,,,PRT,159.7577389,
1912,,,PRT,160.538358,
1913,,,PRT,160.7537012,
1914,,,PRT,160.9690444,
1915,,,PRT,161.1843876,
1916,,,PRT,161.3997308,
1917,,,PRT,161.6419919,
1918,,,PRT,161.8573351,
1919,,,PRT,162.0726783,
1920,,,PRT,162.2880215,
1921,,,PRT,163.4185734,
1922,,,PRT,165.4374159,
1923,,,PRT,167.5100942,
1924,,,PRT,169.5827725,
1925,,,PRT,171.6823688,
1926,,,PRT,173.8088829,
1927,,,PRT,175.9892328,
1928,,,PRT,178.1695828,
1929,,,PRT,180.3768506,
1930,,,PRT,182.6110363,
1931,,,PRT,184.8990579,
1932,,,PRT,187.1870794,
1933,,,PRT,189.5020188,
1934,,,PRT,191.8438762,
1935,,,PRT,194.2395693,
1936,,,PRT,196.6352624,
1937,,,PRT,199.0847914,
1938,,,PRT,201.5612382,
1939,,,PRT,204.064603,
1940,,,PRT,206.5948856,
1941,,,PRT,208.8021534,
1942,,,PRT,210.6594886,
1943,,,PRT,212.5437416,
1944,,,PRT,214.4549125,
1945,,,PRT,216.3660834,
1946,,,PRT,218.3041723,
1947,,,PRT,220.269179,
1948,,,PRT,222.2341857,
1949,,,PRT,224.1991925,
1950,,,PRT,227.2678331,
1951,,,PRT,228.5329744,
1952,,,PRT,229.5020188,
1953,,,PRT,230.9286676,
1954,,,PRT,232.3553163,
1955,,,PRT,233.9973082,
1956,,,PRT,235.6931359,
1957,,,PRT,237.3620458,
1958,,,PRT,239.2732167,
1959,,,PRT,241.2382234,
1960,,,PRT,243.2570659,
1961,,,PRT,243.0955585,
1962,,,PRT,242.7994616,
1963,,,PRT,244.4683715,
1964,,,PRT,245.5720054,
1965,,,PRT,245.7335128,
1966,,,PRT,245.1951548,
1967,,,PRT,245.0336474,
1968,,,PRT,245.3566622,
1969,,,PRT,244.87214,
1970,,,PRT,243.4454913,
1971,,,PRT,241.9919246,
1972,,,PRT,241.4535666,
1973,,,PRT,241.615074,
1974,,,PRT,244.8990579,
1975,,,PRT,253.3243607,
1976,,,PRT,259.0040377,
1977,,,PRT,260.1076716,
1978,,,PRT,261.076716,
1979,,,PRT,261.7765814,
1980,,,PRT,263.2032301,
1981,,,PRT,265.141319,
1982,,,PRT,265.410498,
1983,,,PRT,265.7335128,
1984,,,PRT,266.0834455,
1985,,,PRT,266.4064603,
1986,,,PRT,266.6756393,
1987,,,PRT,266.8909825,
1988,,,PRT,267.0524899,
1989,,,PRT,267.1063257,
1990,,,PRT,267.1063257,
1991,,,PRT,266.487214,
1992,,,PRT,266.2718708,
1993,,,PRT,266.5948856,
1994,,,PRT,267.3216689,
1995,,,PRT,268.2368775,
1996,,,PRT,269.2597577,
1997,,,PRT,270.4710633,
1998,,,PRT,271.8438762,
1999,,,PRT,273.3781965,
2000,,,PRT,275.3162853,
2001,,,PRT,277.2543742,
2002,,,PRT,278.7617766,
2003,,,PRT,279.8115747,
2004,,,PRT,280.4845222,
2005,,,PRT,281.0228802,
2006,,,PRT,281.5074024,
2007,,,PRT,282.0726783,
2008,,,PRT,282.4764468,
2009,,,PRT,282.7456258,
2010,,,PRT,282.8802153,
2011,,,PRT,282.4764468,
2012,,,PRT,281.3189771,
2013,,,PRT,279.7846568,
2014,,,PRT,278.2772544,
2015,,,PRT,277.1197847,
2016,,,PRT,276.2584118,
1841,,,ROU,100,
1842,,,ROU,100.3367451,
1843,,,ROU,100.6844478,
1844,,,ROU,101.043128,
1845,,,ROU,101.4128083,
1846,,,ROU,101.7935134,
1847,,,ROU,102.1852705,
1848,,,ROU,102.5881089,
1849,,,ROU,103.00206,
1850,,,ROU,102.0635942,
1851,,,ROU,103.8634377,
1852,,,ROU,104.3109379,
1853,,,ROU,104.7696985,
1854,,,ROU,105.2397614,
1855,,,ROU,105.7211707,
1856,,,ROU,106.2139723,
1857,,,ROU,106.7182143,
1858,,,ROU,107.2339464,
1859,,,ROU,107.7612203,
1860,,,ROU,108.3000897,
1861,,,ROU,108.8506098,
1862,,,ROU,109.4128378,
1863,,,ROU,109.9868325,
1864,,,ROU,110.5726544,
1865,,,ROU,111.1703658,
1866,,,ROU,111.7800307,
1867,,,ROU,112.4017144,
1868,,,ROU,113.035484,
1869,,,ROU,113.6814082,
1870,,,ROU,117.1052164,
1871,,,ROU,115.0100022,
1872,,,ROU,115.6928167,
1873,,,ROU,116.388075,
1874,,,ROU,117.095853,
1875,,,ROU,117.8162279,
1876,,,ROU,118.5492783,
1877,,,ROU,119.2950838,
1878,,,ROU,120.0537257,
1879,,,ROU,120.8252861,
1880,,,ROU,121.6098484,
1881,,,ROU,122.4074974,
1882,,,ROU,123.2183185,
1883,,,ROU,124.0423986,
1884,,,ROU,124.8798255,
1885,,,ROU,125.7306878,
1886,,,ROU,126.5950753,
1887,,,ROU,127.4730786,
1888,,,ROU,128.3647891,
1889,,,ROU,129.2702992,
1890,,,ROU,132.3382078,
1891,,,ROU,131.123091,
1892,,,ROU,132.0705611,
1893,,,ROU,133.0322072,
1894,,,ROU,134.0081252,
1895,,,ROU,134.9984112,
1896,,,ROU,136.0031623,
1897,,,ROU,137.0224755,
1898,,,ROU,138.0564485,
1899,,,ROU,139.1051795,
1900,,,ROU,140.337442,
1901,,,ROU,141.2473086,
1902,,,ROU,142.3409041,
1903,,,ROU,143.449652,
1904,,,ROU,144.5736513,
1905,,,ROU,145.713001,
1906,,,ROU,146.8678001,
1907,,,ROU,148.0381473,
1908,,,ROU,149.2241415,
1909,,,ROU,150.4258809,
1910,,,ROU,151.3858261,
