Year,RegionIRE,ValueIRE,RegionEUR,ValueEUR,Detail
,,,GBR,134.4726707,
,,,GBR,135.5280699,
,,,GBR,136.5760628,
,,,GBR,137.6758999,
,,,GBR,138.8127685,
,,,GBR,139.9866686,
,,,GBR,141.2161161,
,,,GBR,142.5344393,
,,,GBR,143.9009036,
,,,GBR,145.2414457,
,,,GBR,146.6412383,
,,,GBR,148.0780625,
,,,GBR,149.5371056,
,,,GBR,150.9887424,
,,,GBR,152.4033477,
,,,GBR,153.8216561,
,,,GBR,155.1362761,
,,,GBR,156.4434899,
,,,GBR,157.7951415,
,,,GBR,159.1653088,
,,,GBR,160.5725078,
,,,GBR,161.9648941,
,,,GBR,163.3980151,
,,,GBR,164.8644645,
,,,GBR,166.3309139,
,,,GBR,167.6344245,
,,,GBR,168.219523,
,,,GBR,169.0453266,
,,,GBR,170.5265887,
,,,GBR,171.6042068,
,,,GBR,172.2485558,
,,,GBR,172.6188713,
,,,GBR,172.4744482,
,,,GBR,172.3226189,
,,,GBR,173.3854244,
,,,GBR,163.205451,
,,,GBR,164.3163976,
,,,GBR,165.1459043,
,,,GBR,166.3272108,
,,,GBR,166.8604651,
,,,GBR,167.5011109,
,,,GBR,168.0825063,
,,,GBR,168.7824026,
,,,GBR,169.1304992,
,,,GBR,169.8489113,
,,,GBR,170.6191675,
,,,GBR,171.585691,
,,,GBR,172.2707747,
,,,GBR,172.8114353,
,,,GBR,173.5594727,
,,,GBR,174.3482447,
,,,GBR,175.118501,
,,,GBR,175.8776478,
,,,GBR,177.7181158,
,,,GBR,178.5883573,
,,,GBR,178.5513257,
,,,GBR,179.2327063,
,,,GBR,180.6732336,
,,,GBR,181.5138498,
,,,GBR,182.1285735,
,,,GBR,182.258184,
,,,GBR,183.3765368,
,,,GBR,185.2095986,
,,,GBR,186.3131388,
,,,GBR,185.6280551,
,,,GBR,186.2316694,
,,,GBR,186.7501111,
,,,GBR,187.3537254,
,,,GBR,187.990668,
,,,GBR,188.6609391,
,,,GBR,189.54229,
,,,GBR,190.4532662,
,,,GBR,191.2753666,
,,,GBR,192.4011258,
,,,GBR,193.9416383,
,,,GBR,195.5525107,
,,,GBR,197.348541,
,,,GBR,198.5816916,
,,,GBR,199.9370464,
,,,GBR,201.266479,
,,,GBR,202.3515035,
,,,GBR,203.5217005,
,,,GBR,204.466005,
,,,GBR,205.3806843,
,,,GBR,206.0139239,
,,,GBR,207.0322915,
,,,GBR,207.6692342,
,,,GBR,208.1543475,
,,,GBR,208.2061917,
,,,GBR,208.1728633,
,,,GBR,208.1395349,
,,,GBR,208.0395497,
,,,GBR,207.9951118,
,,,GBR,208.2210043,
,,,GBR,208.5394756,
,,,GBR,208.7949933,
,,,GBR,208.6357577,
,,,GBR,208.7949933,
,,,GBR,209.0875426,
,,,GBR,209.6726411,
,,,GBR,210.3243964,
,,,GBR,211.0131832,
,,,GBR,211.6723448,
,,,GBR,212.2796623,
,,,GBR,212.9054955,
,,,GBR,213.5646571,
,,,GBR,214.1460524,
,,,GBR,214.6570878,
,,,GBR,215.2051548,
,,,GBR,215.7754407,
,,,GBR,216.3272108,
,,,GBR,216.882684,
,,,GBR,217.5159236,
,,,GBR,218.241742,
,,,GBR,219.0231077,
,,,GBR,219.867427,
,,,GBR,220.8006221,
,,,GBR,221.8338024,
,,,GBR,223.0965783,
,,,GBR,224.6333876,
,,,GBR,226.2924011,
,,,GBR,228.0625093,
,,,GBR,229.8622426,
,,,GBR,231.6101318,
,,,GBR,233.4320841,
,,,GBR,235.2614427,
,,,GBR,236.9056436,
,,,GBR,238.4942971,
,,,GBR,240.2977337,
,,,GBR,242.215968,
,,,GBR,243.9934824,
,,,GRC,100,
,,,GRC,100.9275776,
,,,GRC,101.8551552,
,,,GRC,102.7827328,
,,,GRC,103.7459864,
,,,GRC,104.673564,
,,,GRC,105.6368177,
,,,GRC,106.6357474,
,,,GRC,107.5990011,
,,,GRC,108.5979308,
,,,GRC,109.5968605,
,,,GRC,110.5957902,
,,,GRC,111.630396,
,,,GRC,112.6650018,
,,,GRC,113.6996076,
,,,GRC,114.7342133,
,,,GRC,115.8044952,
,,,GRC,116.7677488,
,,,GRC,117.9450589,
,,,GRC,119.0153407,
,,,GRC,120.1212986,
,,,GRC,121.2272565,
,,,GRC,122.3688905,
,,,GRC,123.4748484,
,,,GRC,124.6164823,
,,,GRC,125.7581163,
,,,GRC,126.9354263,
,,,GRC,128.1127364,
,,,GRC,129.1830182,
,,,GRC,130.4673564,
,,,GRC,131.7873707,
,,,GRC,133.143061,
,,,GRC,134.4987513,
,,,GRC,135.8901177,
,,,GRC,137.2814841,
,,,GRC,138.6728505,
,,,GRC,140.099893,
,,,GRC,141.5269354,
,,,GRC,142.9896539,
,,,GRC,144.4523725,
,,,GRC,145.915091,
,,,GRC,147.4134856,
,,,GRC,148.9118801,
,,,GRC,150.4459508,
,,,GRC,151.9800214,
,,,GRC,153.514092,
,,,GRC,155.0838387,
,,,GRC,156.6892615,
,,,GRC,158.2946843,
,,,GRC,159.900107,
,,,GRC,161.5412059,
,,,GRC,163.1823047,
,,,GRC,164.8590796,
,,,GRC,166.5358544,
,,,GRC,168.2483054,
,,,GRC,169.9607563,
,,,GRC,171.7088833,
,,,GRC,173.4570103,
,,,GRC,175.2408134,
,,,GRC,177.0246165,
,,,GRC,178.2732786,
,,,GRC,179.5219408,
,,,GRC,180.7706029,
,,,GRC,182.0192651,
,,,GRC,183.3036033,
,,,GRC,184.5879415,
,,,GRC,185.8722797,
,,,GRC,187.1566179,
,,,GRC,188.4766322,
,,,GRC,189.7966465,
,,,GRC,191.0453086,
,,,GRC,192.2939707,
,,,GRC,193.5426329,
,,,GRC,194.8983232,
,,,GRC,196.2896896,
,,,GRC,197.681056,
,,,GRC,199.0724224,
,,,GRC,200.4994649,
,,,GRC,201.9265073,
,,,GRC,203.3535498,
,,,GRC,208.2411702,
,,,GRC,210.1320014,
,,,GRC,214.4131288,
,,,GRC,214.0563682,
,,,GRC,212.5579736,
,,,GRC,215.5547628,
,,,GRC,218.587228,
,,,GRC,221.3699608,
,,,GRC,223.8672851,
,,,GRC,226.5786657,
,,,GRC,229.7538352,
,,,GRC,232.4652158,
,,,GRC,235.1409204,
,,,GRC,238.6014984,
,,,GRC,242.3474848,
,,,GRC,245.6653585,
,,,GRC,248.7691759,
,,,GRC,251.9086693,
,,,GRC,255.2978951,
,,,GRC,259.7217267,
,,,GRC,262.6471638,
,,,GRC,261.8266143,
,,,GRC,260.3282198,
,,,GRC,259.864431,
,,,GRC,261.2201213,
,,,GRC,264.6450232,
,,,GRC,268.605066,
,,,GRC,276.4537995,
,,,GRC,280.2711381,
,,,GRC,269.9250803,
,,,GRC,272.7791652,
,,,GRC,275.8829825,
,,,GRC,278.8797717,
,,,GRC,281.5911523,
,,,GRC,284.1955048,
,,,GRC,286.5144488,
,,,GRC,288.8333928,
,,,GRC,291.5804495,
,,,GRC,294.6129147,
,,,GRC,297.074563,
,,,GRC,299.6075633,
,,,GRC,301.3913664,
,,,GRC,302.5330004,
,,,GRC,303.6032822,
,,,GRC,305.0303247,
,,,GRC,307.3135926,
,,,GRC,310.9525508,
,,,GRC,311.8444524,
,,,GRC,312.9860863,
,,,GRC,313.6996076,
,,,GRC,315.0552979,
,,,GRC,317.1245095,
,,,GRC,318.5515519,
,,,GRC,319.7288619,
,,,GRC,322.7613271,
,,,GRC,327.0424545,
,,,GRC,332.0727792,
,,,GRC,336.4252587,
,,,GRC,340.6350339,
,,,GRC,344.0242597,
,,,GRC,347.092401,
,,,GRC,349.1259365,
,,,GRC,351.0881199,
,,,GRC,352.7292187,
,,,GRC,354.0135569,
,,,GRC,355.0124866,
,,,GRC,355.833036,
,,,GRC,356.1541206,
,,,GRC,357.8665715,
,,,GRC,361.3985016,
,,,GRC,365.7509811,
,,,GRC,368.5693899,
,,,GRC,370.7099536,
,,,GRC,372.6007849,
,,,GRC,374.3489119,
,,,GRC,375.9900107,
,,,GRC,377.8451659,
,,,GRC,379.9500535,
,,,GRC,381.412772,
,,,GRC,382.9825187,
,,,GRC,384.9803782,
,,,GRC,386.3717446,
,,,GRC,387.2993222,
,,,GRC,388.2625758,
,,,GRC,389.4042098,
,,,GRC,390.5815198,
,,,GRC,391.5804495,
,,,GRC,392.6150553,
,,,GRC,393.6496611,
,,,GRC,394.1491259,
,,,GRC,393.578309,
,,,GRC,391.4377453,
,,,GRC,388.6193364,
,,,GRC,386.05066,
,,,GRC,383.5176597,
,,,GRC,381.3057438,
,,,HUN,100,
,,,HUN,100.2874811,
,,,HUN,100.5912412,
,,,HUN,100.9111383,
,,,HUN,101.2470348,
,,,HUN,101.5987969,
,,,HUN,101.9662943,
,,,HUN,102.3494001,
,,,HUN,102.7479901,
,,,HUN,102.1019659,
,,,HUN,103.5911389,
,,,HUN,104.0354611,
,,,HUN,104.4947936,
,,,HUN,104.9690221,
,,,HUN,105.4580332,
,,,HUN,105.9617142,
,,,HUN,106.479953,
,,,HUN,107.0126373,
,,,HUN,107.559655,
,,,HUN,108.1208933,
,,,HUN,108.6962386,
,,,HUN,109.2855763,
,,,HUN,109.8887906,
,,,HUN,110.5057639,
,,,HUN,111.1363767,
,,,HUN,111.7805072,
,,,HUN,112.4380313,
,,,HUN,113.108822,
,,,HUN,113.7927493,
,,,HUN,117.0581926,
,,,HUN,115.199476,
,,,HUN,115.9219975,
,,,HUN,116.6570988,
,,,HUN,117.4046303,
,,,HUN,118.1644376,
,,,HUN,118.936361,
,,,HUN,119.7202358,
,,,HUN,120.5158915,
,,,HUN,121.3231518,
,,,HUN,122.1418342,
,,,HUN,122.9717496,
,,,HUN,123.8127026,
,,,HUN,124.6644903,
,,,HUN,125.5269031,
,,,HUN,126.3997233,
,,,HUN,127.282726,
,,,HUN,128.1756779,
,,,HUN,129.0783375,
,,,HUN,129.9904547,
,,,HUN,131.0054675,
,,,HUN,131.8420179,
,,,HUN,132.7809189,
,,,HUN,133.7281871,
,,,HUN,134.6835261,
,,,HUN,135.6466297,
,,,HUN,136.6171812,
,,,HUN,137.5948539,
,,,HUN,138.5793102,
,,,HUN,139.5702019,
,,,HUN,140.9960687,
,,,HUN,141.5698435,
,,,HUN,142.5778414,
,,,HUN,143.5907703,
,,,HUN,144.6082255,
,,,HUN,145.6297906,
,,,HUN,146.6550371,
,,,HUN,147.6835248,
,,,HUN,148.7148012,
,,,HUN,149.7484018,
,,,HUN,151.2240703,
,,,HUN,151.8206561,
,,,HUN,152.8583193,
,,,HUN,155.1016106,
,,,HUN,154.9341491,
,,,HUN,155.9712511,
,,,HUN,157.0070809,
,,,HUN,158.0410755,
,,,HUN,159.0726595,
,,,HUN,160.1012456,
,,,HUN,157.2777812,
,,,HUN,158.8406673,
,,,HUN,160.3046366,
,,,HUN,161.6894724,
,,,HUN,162.8566911,
,,,HUN,164.1821768,
,,,HUN,165.8439798,
,,,HUN,167.248599,
,,,HUN,168.5543013,
,,,HUN,169.8006535,
,,,HUN,171.1063559,
,,,HUN,172.5703252,
,,,HUN,173.796894,
,,,HUN,175.0432463,
,,,HUN,176.4478654,
,,,HUN,177.7535678,
,,,HUN,178.9603533,
,,,HUN,180.1671387,
,,,HUN,181.3541409,
,,,HUN,182.541143,
,,,HUN,183.7281451,
,,,HUN,184.8557971,
,,,HUN,185.8845323,
,,,HUN,186.7945673,
,,,HUN,187.8826525,
,,,HUN,178.5251191,
,,,HUN,178.8812198,
,,,HUN,179.6132044,
,,,HUN,181.1760905,
,,,HUN,182.9961605,
,,,HUN,184.7370969,
,,,HUN,186.4186833,
,,,HUN,188.0211361,
,,,HUN,189.8214227,
,,,HUN,192.0173766,
,,,HUN,194.3715975,
,,,HUN,196.0729672,
,,,HUN,194.6485646,
,,,HUN,195.4992495,
,,,HUN,196.5873348,
,,,HUN,197.5171531,
,,,HUN,198.4074047,
,,,HUN,199.0800392,
,,,HUN,199.6339735,
,,,HUN,200.2868247,
,,,HUN,200.8605424,
,,,HUN,201.4936102,
,,,HUN,202.2453782,
,,,HUN,203.0564963,
,,,HUN,203.8280477,
,,,HUN,204.5006822,
,,,HUN,205.0546166,
,,,HUN,205.6283343,
,,,HUN,206.2614021,
,,,HUN,207.1516537,
,,,HUN,208.3584391,
,,,HUN,209.4860912,
,,,HUN,210.4356929,
,,,HUN,211.1478941,
,,,HUN,211.6424783,
,,,HUN,211.8996621,
,,,HUN,211.9194455,
,,,HUN,211.8007453,
,,,HUN,211.464428,
,,,HUN,211.0489773,
,,,HUN,210.6730933,
,,,HUN,210.3169926,
,,,HUN,209.960892,
,,,HUN,206.5977193,
,,,HUN,205.7074677,
,,,HUN,205.1931002,
,,,HUN,205.1733168,
,,,HUN,205.0941833,
,,,HUN,204.8567829,
,,,HUN,204.5798157,
,,,HUN,204.3028486,
,,,HUN,203.9467479,
,,,HUN,203.5312972,
,,,HUN,203.0564963,
,,,HUN,202.4827786,
,,,HUN,201.9684111,
,,,HUN,201.5133936,
,,,HUN,200.9396759,
,,,HUN,200.3461748,
,,,HUN,199.9109407,
,,,HUN,199.5152733,
,,,HUN,199.1987394,
,,,HUN,198.9019889,
,,,HUN,198.5458883,
,,,HUN,198.2491377,
,,,HUN,197.7941203,
,,,HUN,196.9830021,
,,,HUN,196.2114508,
,,,HUN,195.6772998,
,,,HUN,195.1431489,
,,,HUN,194.6881314,
,,,HUN,194.3122474,
,,,ITA,100,
,,,ITA,100.6453848,
,,,ITA,101.2907697,
,,,ITA,101.9448174,
,,,ITA,102.5988652,
,,,ITA,103.2615758,
,,,ITA,103.9242864,
,,,ITA,104.5956599,
,,,ITA,105.2670334,
,,,ITA,105.9470698,
,,,ITA,106.6271062,
,,,ITA,107.3158054,
,,,ITA,108.0045047,
,,,ITA,108.7018669,
,,,ITA,109.399229,
,,,ITA,110.105254,
,,,ITA,110.8156105,
,,,ITA,111.525967,
,,,ITA,112.2449864,
,,,ITA,112.9683372,
,,,ITA,113.6960194,
,,,ITA,114.4280331,
,,,ITA,115.2596699,
,,,ITA,116.1432841,
,,,ITA,117.0485555,
,,,ITA,118.0577814,
,,,ITA,118.7291549,
,,,ITA,119.1189847,
,,,ITA,119.8986443,
,,,ITA,120.7952527,
,,,ITA,121.5532551,
,,,ITA,122.2896002,
,,,ITA,122.9566423,
,,,ITA,123.4677524,
,,,ITA,124.0091827,
,,,ITA,124.9057911,
,,,ITA,125.9020228,
,,,ITA,126.7033395,
,,,ITA,127.452679,
,,,ITA,127.9248062,
,,,ITA,128.5225452,
,,,ITA,129.501451,
,,,ITA,130.432711,
,,,ITA,131.5285659,
,,,ITA,132.7327067,
,,,ITA,133.6553039,
,,,ITA,134.4869407,
,,,ITA,135.3272404,
,,,ITA,136.3018149,
,,,ITA,137.3153723,
,,,ITA,138.1383463,
,,,ITA,139.0003032,
,,,ITA,139.9185689,
,,,ITA,140.8281717,
,,,ITA,141.5905055,
,,,ITA,142.3441764,
,,,ITA,143.2754364,
,,,ITA,144.1720449,
,,,ITA,145.0469961,
,,,ITA,145.8483129,
,,,ITA,146.7362585,
,,,ITA,147.9880452,
,,,ITA,149.1575345,
,,,ITA,150.3660068,
,,,ITA,151.6481137,
,,,ITA,152.8869061,
,,,ITA,154.1733443,
,,,ITA,155.4944341,
,,,ITA,156.8545069,
,,,ITA,158.4094945,
,,,ITA,159.903842,
,,,ITA,160.913068,
,,,ITA,161.3375493,
,,,ITA,162.5416901,
,,,ITA,164.5168277,
,,,ITA,165.2098584,
,,,ITA,164.5124962,
,,,ITA,162.5157015,
,,,ITA,161.3462122,
,,,ITA,161.9872656,
,,,ITA,163.256378,
,,,ITA,164.9672976,
,,,ITA,166.5872569,
,,,ITA,168.1032616,
,,,ITA,169.6409235,
,,,ITA,171.1006194,
,,,ITA,172.5992983,
,,,ITA,174.0633257,
,,,ITA,175.2891237,
,,,ITA,176.6838481,
,,,ITA,178.1608698,
,,,ITA,179.4559709,
,,,ITA,180.8506952,
,,,ITA,182.3233855,
,,,ITA,183.7787499,
,,,ITA,185.1691428,
,,,ITA,186.5465413,
,,,ITA,188.0668775,
,,,ITA,189.9987006,
,,,ITA,192.0604669,
,,,ITA,193.7627236,
,,,ITA,194.9322129,
,,,ITA,195.6815524,
,,,ITA,196.1710053,
,,,ITA,196.8293845,
,,,ITA,198.0551826,
,,,ITA,199.4195868,
,,,ITA,200.8966085,
,,,ITA,202.421276,
,,,ITA,204.0325724,
,,,ITA,205.3883138,
,,,ITA,206.4625114,
,,,ITA,207.722961,
,,,ITA,209.2043141,
,,,ITA,210.6510157,
,,,ITA,211.898471,
,,,ITA,213.0289773,
,,,ITA,214.3024213,
,,,ITA,215.8444146,
,,,ITA,217.4297224,
,,,ITA,218.837441,
,,,ITA,220.2235024,
,,,ITA,221.7611643,
,,,ITA,223.502404,
,,,ITA,225.178672,
,,,ITA,226.6730194,
,,,ITA,228.1240525,
,,,ITA,229.5101139,
,,,ITA,230.9394898,
,,,ITA,232.4295058,
,,,ITA,233.9238533,
,,,ITA,235.4831723,
,,,ITA,237.3500238,
,,,ITA,239.2082124,
,,,ITA,240.7068913,
,,,ITA,241.8633863,
,,,ITA,242.8163035,
,,,ITA,243.6002945,
,,,ITA,244.1547191,
,,,ITA,244.5142288,
,,,ITA,244.7351323,
,,,ITA,244.8824014,
,,,ITA,245.2895569,
,,,ITA,245.5797635,
,,,ITA,245.7270325,
,,,ITA,245.7400269,
,,,ITA,245.7227011,
,,,ITA,245.7400269,
,,,ITA,245.7573526,
,,,ITA,245.7790098,
,,,ITA,245.9479361,
,,,ITA,246.1168623,
,,,ITA,246.2684628,
,,,ITA,246.3161086,
,,,ITA,246.3204401,
,,,ITA,246.3897431,
,,,ITA,246.5196864,
,,,ITA,246.5889895,
,,,ITA,246.6323039,
,,,ITA,246.7449214,
,,,ITA,246.8835275,
,,,ITA,247.2517001,
,,,ITA,248.3518863,
,,,ITA,249.9631827,
,,,ITA,251.1976437,
,,,ITA,251.9513146,
,,,ITA,253.22909,
,,,ITA,254.9096894,
,,,ITA,256.0748473,
,,,ITA,256.8631697,
,,,ITA,257.3049768,
,,,ITA,258.002339,
,,,ITA,261.0083597,
,,,ITA,263.41231,
,,,ITA,263.1610863,
,,,ITA,263.0831204,
,,,NLD,100,
,,,NLD,101.0612804,
,,,NLD,102.0540911,
,,,NLD,103.1838412,
,,,NLD,104.3135912,
,,,NLD,105.066758,
,,,NLD,105.1352277,
,,,NLD,105.066758,
,,,NLD,105.3064019,
,,,NLD,106.0595686,
,,,NLD,107.2577884,
,,,NLD,108.4217734,
,,,NLD,109.3461143,
,,,NLD,110.1677508,
,,,NLD,110.7497432,
,,,NLD,111.3659706,
,,,NLD,112.187607,
,,,NLD,112.7695995,
,,,NLD,113.111948,
,,,NLD,113.5912359,
,,,NLD,114.3444026,
,,,NLD,115.2345087,
,,,NLD,116.2957891,
,,,NLD,117.459774,
,,,NLD,118.4525847,
,,,NLD,119.2742212,
,,,NLD,120.1643273,
,,,NLD,121.2940774,
,,,NLD,122.3895926,
,,,NLD,123.5878124,
,,,NLD,124.4779185,
,,,NLD,125.3680246,
,,,NLD,125.6419035,
,,,NLD,128.2095173,
,,,NLD,129.6816159,
,,,NLD,131.1879493,
,,,NLD,132.9339267,
,,,NLD,131.256419,
,,,NLD,136.4601164,
,,,NLD,138.4115029,
,,,NLD,139.6439575,
,,,NLD,141.389935,
,,,NLD,143.1016775,
,,,NLD,144.6764807,
,,,NLD,146.3882232,
,,,NLD,148.0999658,
,,,NLD,149.880178,
,,,NLD,151.72886,
,,,NLD,153.5433071,
,,,NLD,155.2550496,
,,,NLD,156.9667922,
,,,NLD,158.5758302,
,,,NLD,160.3560425,
,,,NLD,162.3758987,
,,,NLD,164.4299897,
,,,NLD,166.5867853,
,,,NLD,168.9489901,
,,,NLD,171.2769599,
,,,NLD,173.570695,
,,,NLD,176.0356042,
,,,NLD,178.7401575,
,,,NLD,181.615885,
,,,NLD,184.4916125,
,,,NLD,187.2646354,
,,,NLD,190.0376583,
,,,NLD,192.8106813,
,,,NLD,195.4809997,
,,,NLD,198.0828483,
,,,NLD,200.684697,
,,,NLD,202.7387881,
,,,NLD,204.8613489,
,,,NLD,207.7370763,
,,,NLD,211.023622,
,,,NLD,214.8921602,
,,,NLD,218.9318726,
,,,NLD,223.0742896,
,,,NLD,227.7986991,
,,,NLD,231.1537145,
,,,NLD,232.9681616,
,,,NLD,234.4402602,
,,,NLD,236.9394043,
,,,NLD,240.7394728,
,,,NLD,244.7791852,
,,,NLD,248.6819582,
,,,NLD,252.173913,
,,,NLD,255.7685724,
,,,NLD,259.3632318,
,,,NLD,262.8894214,
,,,NLD,266.4156111,
,,,NLD,269.9075659,
,,,NLD,273.8445738,
,,,NLD,278.0896953,
,,,NLD,281.9924683,
,,,NLD,285.5528928,
,,,NLD,288.736734,
,,,NLD,291.5439918,
,,,NLD,294.3854844,
,,,NLD,297.3296816,
,,,NLD,300.6504622,
,,,NLD,303.9712427,
,,,NLD,306.9496748,
,,,NLD,309.5515235,
,,,NLD,311.6398494,
,,,NLD,314.1047586,
,,,NLD,317.0831907,
,,,NLD,322.6292366,
,,,NLD,329.6816159,
,,,NLD,335.5015406,
,,,NLD,340.8421773,
,,,NLD,346.2512838,
,,,NLD,351.3865115,
,,,NLD,355.4262239,
,,,NLD,359.2262924,
,,,NLD,363.4029442,
,,,NLD,368.0588839,
,,,NLD,372.7832934,
,,,NLD,377.473468,
,,,NLD,382.985279,
,,,NLD,388.49709,
,,,NLD,393.2214995,
,,,NLD,398.4594317,
,,,NLD,404.1766518,
,,,NLD,409.654228,
,,,NLD,415.166039,
,,,NLD,420.8147895,
,,,NLD,426.3950702,
,,,NLD,431.256419,
,,,NLD,435.63848,
,,,NLD,440.7052379,
,,,NLD,446.1485793,
,,,NLD,451.6946251,
,,,NLD,456.3505649,
,,,NLD,460.0479288,
,,,NLD,463.5741185,
,,,NLD,467.4084218,
,,,NLD,471.4138993,
,,,NLD,474.255392,
,,,NLD,477.1311195,
,,,NLD,480.3149606,
,,,NLD,484.2177337,
,,,NLD,487.7096885,
,,,NLD,489.9007189,
,,,NLD,491.6809312,
,,,NLD,493.6665526,
,,,NLD,496.097227,
,,,NLD,498.8702499,
,,,NLD,502.0540911,
,,,NLD,505.3406368,
,,,NLD,508.3533037,
,,,NLD,511.8794933,
,,,NLD,515.9192058,
,,,NLD,519.8219788,
,,,NLD,523.450873,
,,,NLD,526.6347141,
,,,NLD,529.2365628,
,,,NLD,531.6672372,
,,,NLD,534.4402602,
,,,NLD,537.7268059,
,,,NLD,541.3214653,
,,,NLD,545.2242383,
,,,NLD,549.3324204,
,,,NLD,552.8586101,
,,,NLD,555.4604587,
,,,NLD,557.4118453,
,,,NLD,558.7127696,
,,,NLD,559.6028757,
,,,NLD,560.8353304,
,,,NLD,563.0263608,
,,,NLD,565.9020883,
,,,NLD,568.8120507,
,,,NLD,571.4823691,
,,,NLD,573.6049298,
,,,NLD,575.2824375,
,,,NLD,577.3707634,
,,,NLD,579.9383773,
,,,NLD,583.1906881,
,,,NOR,100,
,,,NOR,101.3556619,
,,,NOR,102.5518341,
,,,NOR,103.8277512,
,,,NOR,105.1834131,
,,,NOR,106.6188198,
,,,NOR,107.7352472,
,,,NOR,108.692185,
,,,NOR,109.8086124,
,,,NOR,111.0047847,
,,,NOR,112.3604466,
,,,NOR,113.6363636,
,,,NOR,114.8325359,
,,,NOR,116.1881978,
,,,NOR,117.9425837,
,,,NOR,119.6969697,
,,,NOR,121.291866,
,,,NOR,123.046252,
,,,NOR,125.199362,
,,,NOR,127.2727273,
,,,NOR,128.708134,
,,,NOR,129.7448166,
,,,NOR,131.2599681,
,,,NOR,133.0143541,
,,,NOR,134.76874,
,,,NOR,136.1244019,
,,,NOR,136.8421053,
,,,NOR,137.4800638,
,,,NOR,137.8787879,
,,,NOR,138.3572568,
,,,NOR,139.1547049,
,,,NOR,139.9521531,
,,,NOR,140.9090909,
,,,NOR,142.185008,
,,,NOR,143.7799043,
,,,NOR,145.8532695,
,,,NOR,147.6874003,
,,,NOR,149.6810207,
,,,NOR,151.6746411,
,,,NOR,153.030303,
,,,NOR,153.3492823,
,,,NOR,153.1100478,
,,,NOR,153.030303,
,,,NOR,153.8277512,
,,,NOR,155.0239234,
,,,NOR,156.1403509,
,,,NOR,157.0972887,
,,,NOR,157.6555024,
,,,NOR,158.2137161,
,,,NOR,159.2503987,
,,,NOR,160.5263158,
,,,NOR,161.5629984,
,,,NOR,162.5199362,
,,,NOR,164.0350877,
,,,NOR,166.108453,
,,,NOR,168.4210526,
,,,NOR,170.8133971,
,,,NOR,173.3652313,
,,,NOR,175.7575758,
,,,NOR,177.830941,
,,,NOR,179.8245614,
,,,NOR,181.4194577,
,,,NOR,182.4561404,
,,,NOR,183.1738437,
,,,NOR,184.1307815,
,,,NOR,184.9282297,
,,,NOR,185.7256778,
,,,NOR,187.0813397,
,,,NOR,188.7559809,
,,,NOR,190.1116427,
,,,NOR,191.4673046,
,,,NOR,193.2216906,
,,,NOR,195.1355662,
,,,NOR,197.1291866,
,,,NOR,199.2025518,
,,,NOR,201.1164274,
,,,NOR,203.4290271,
,,,NOR,205.5821372,
,,,NOR,207.5757576,
,,,NOR,210.1275917,
,,,NOR,212.7591707,
,,,NOR,214.9122807,
,,,NOR,216.3476874,
,,,NOR,217.6236045,
,,,NOR,219.0590112,
,,,NOR,220.3349282,
,,,NOR,221.291866,
,,,NOR,222.0893142,
,,,NOR,222.8867624,
,,,NOR,223.8437002,
,,,NOR,225.199362,
,,,NOR,226.6347687,
,,,NOR,227.9106858,
,,,NOR,229.1866029,
,,,NOR,230.3827751,
,,,NOR,231.5789474,
,,,NOR,232.7751196,
,,,NOR,234.1307815,
,,,NOR,235.5661882,
,,,NOR,237.0813397,
,,,NOR,238.4370016,
,,,NOR,239.9521531,
,,,NOR,241.7862839,
,,,NOR,244.0191388,
,,,NOR,246.4912281,
,,,NOR,249.3620415,
,,,NOR,252.3923445,
,,,NOR,255.2631579,
,,,NOR,257.8947368,
,,,NOR,260.3668262,
,,,NOR,262.8389155,
,,,NOR,265.3907496,
,,,NOR,268.0223285,
,,,NOR,270.6539075,
,,,NOR,273.2854864,
,,,NOR,275.9170654,
,,,NOR,278.4688995,
,,,NOR,280.9409888,
,,,NOR,283.3333333,
,,,NOR,285.5661882,
,,,NOR,287.8787879,
,,,NOR,290.1913876,
,,,NOR,292.4242424,
,,,NOR,294.5773525,
,,,NOR,296.8899522,
,,,NOR,299.3620415,
,,,NOR,301.9138756,
,,,NOR,304.5454545,
,,,NOR,307.0972887,
,,,NOR,309.1706539,
,,,NOR,311.2440191,
,,,NOR,313.6363636,
,,,NOR,315.8692185,
,,,NOR,317.7830941,
,,,NOR,319.5374801,
,,,NOR,321.0526316,
,,,NOR,322.4082935,
,,,NOR,323.6842105,
,,,NOR,324.800638,
,,,NOR,325.8373206,
,,,NOR,326.953748,
,,,NOR,328.1499203,
,,,NOR,329.1866029,
,,,NOR,330.1435407,
,,,NOR,331.1004785,
,,,NOR,332.2966507,
,,,NOR,333.8118022,
,,,NOR,335.645933,
,,,NOR,337.0015949,
,,,NOR,338.277512,
,,,NOR,339.8724083,
,,,NOR,341.8660287,
,,,NOR,343.9393939,
,,,NOR,345.8532695,
,,,NOR,347.6874003,
,,,NOR,349.4417863,
,,,NOR,351.3556619,
,,,NOR,353.4290271,
,,,NOR,355.8213716,
,,,NOR,358.2137161,
,,,NOR,359.9681021,
,,,NOR,361.9617225,
,,,NOR,364.0350877,
,,,NOR,366.1881978,
,,,NOR,368.7400319,
,,,NOR,371.6905901,
,,,NOR,375.5980861,
,,,NOR,380.3030303,
,,,NOR,385.0877193,
,,,NOR,389.9521531,
,,,NOR,395.0558214,
