Date,Team,Value,Detail
1983-05-29,Italy,1188.225016,
1983-06-01,Italy,1188.225016,
1983-06-11,Italy,1188.225016,
1983-06-15,Italy,1188.225016,
1983-06-18,Italy,1188.225016,
1983-09-21,Italy,1188.225016,
1983-10-15,Italy,1156.560589,
1983-11-16,Italy,1128.819808,
1984-02-04,Italy,1105.343269,
1984-02-29,Italy,1105.343269,
1984-03-03,Italy,1112.612209,
1984-04-07,Italy,1117.004785,
1984-04-24,Italy,1117.004785,
1984-05-02,Italy,1117.004785,
1984-05-26,Italy,1117.004785,
1984-05-30,Italy,1116.265806,
1984-06-10,Italy,1116.265806,
1984-06-13,Italy,1116.265806,
1984-06-17,Italy,1116.265806,
1984-09-26,Italy,1109.987476,
1984-11-14,Italy,1109.987476,
1985-02-27,Italy,1109.987476,
1985-03-26,Italy,1109.987476,
1985-04-03,Italy,1117.648642,
1985-05-01,Italy,1117.648642,
1985-05-25,Italy,1117.648642,
1985-06-02,Italy,1126.218694,
1985-06-06,Italy,1123.250112,
1985-06-09,Italy,1123.250112,
1985-06-12,Italy,1123.250112,
1985-06-16,Italy,1123.250112,
1985-08-02,Italy,1133.41292,
1985-09-11,Italy,1133.41292,
1985-10-16,Italy,1133.41292,
1985-11-13,Italy,1133.41292,
1986-04-23,Italy,1133.41292,
1986-05-17,Italy,1133.41292,
1986-05-31,Italy,1140.848558,
1986-06-03,Italy,1140.848558,
1986-06-05,Italy,1132.608162,
1986-06-06,Italy,1132.608162,
1986-06-10,Italy,1129.712039,
1986-06-11,Italy,1129.712039,
1986-06-17,Italy,1137.577483,
1986-06-18,Italy,1137.577483,
1986-06-22,Italy,1137.577483,
1986-09-10,Italy,1137.577483,
1986-10-15,Italy,1137.577483,
1987-02-14,Italy,1123.819525,
1987-02-18,Italy,1123.819525,
1987-04-01,Italy,1123.819525,
1987-04-29,Italy,1123.819525,
1987-05-19,Italy,1123.819525,
1987-05-23,Italy,1123.819525,
1987-06-03,Italy,1139.18958,
1987-09-09,Italy,1139.18958,
1987-09-23,Italy,1118.511012,
1987-10-14,Italy,1118.511012,
1987-11-14,Italy,1125.949482,
1987-12-05,Italy,1145.442528,
1988-03-23,Italy,1145.442528,
1988-03-31,Italy,1159.981341,
1988-05-21,Italy,1159.981341,
1988-05-24,Italy,1159.981341,
1988-05-28,Italy,1159.981341,
1988-06-04,Italy,1156.383899,
1988-06-10,Italy,1141.686553,
1988-06-12,Italy,1141.686553,
1988-06-14,Italy,1144.00174,
1988-06-15,Italy,1144.00174,
1988-06-17,Italy,1163.546026,
1988-06-18,Italy,1163.546026,
1988-06-22,Italy,1178.945193,
1988-09-14,Italy,1178.945193,
1988-10-19,Italy,1178.945193,
1988-11-16,Italy,1157.205176,
1988-12-22,Italy,1166.497786,
1989-02-08,Italy,1166.497786,
1989-02-22,Italy,1172.530769,
1989-03-29,Italy,1179.388668,
1989-04-22,Italy,1166.290875,
1989-04-26,Italy,1162.395767,
1989-05-23,Italy,1162.395767,
1989-05-27,Italy,1162.395767,
1989-06-03,Italy,1162.395767,
1989-06-07,Italy,1162.395767,
1989-09-06,Italy,1162.395767,
1989-09-20,Italy,1169.501166,
1989-10-11,Italy,1169.501166,
1989-11-15,Italy,1174.691001,
1990-02-21,Italy,1172.820981,
1990-03-28,Italy,1172.820981,
1990-05-15,Italy,1172.820981,
1990-05-22,Italy,1172.820981,
1990-06-09,Italy,1172.466806,
1990-06-11,Italy,1172.466806,
1990-06-14,Italy,1185.669025,
1990-06-16,Italy,1185.669025,
1990-06-19,Italy,1193.477852,
1990-06-21,Italy,1193.477852,
1990-06-25,Italy,1208.080161,
1990-06-26,Italy,1208.080161,
1990-06-30,Italy,1218.943065,
1990-07-01,Italy,1218.943065,
1990-07-03,Italy,1232.076054,
1990-07-04,Italy,1232.076054,
1990-07-07,Italy,1228.310876,
1990-09-26,Italy,1245.02742,
1990-10-17,Italy,1251.34729,
1990-11-14,Italy,1251.34729,
1991-02-06,Italy,1251.34729,
1991-02-13,Italy,1239.464568,
1991-03-27,Italy,1239.464568,
1991-05-01,Italy,1234.312791,
1991-05-25,Italy,1234.312791,
1991-06-01,Italy,1234.312791,
1991-06-12,Italy,1244.111597,
1991-09-11,Italy,1244.111597,
1991-09-25,Italy,1249.748777,
1991-11-13,Italy,1249.748777,
1992-02-19,Italy,1249.748777,
1992-05-17,Italy,1249.748777,
1992-05-31,Italy,1232.601257,
1992-06-04,Italy,1228.575791,
1992-06-06,Italy,1235.482595,
1992-06-11,Italy,1235.482595,
1992-06-14,Italy,1235.482595,
1992-06-17,Italy,1235.482595,
1992-09-09,Italy,1228.912868,
1992-10-14,Italy,1228.912868,
1992-11-18,Italy,1236.414687,
1993-01-20,Italy,1226.444803,
1993-02-17,Italy,1226.444803,
1993-02-24,Italy,1232.61541,
1993-03-31,Italy,1232.61541,
1993-04-28,Italy,1232.61541,
1993-05-29,Italy,1232.61541,
1993-06-02,Italy,1232.61541,
1993-06-09,Italy,1232.61541,
1993-06-13,Italy,1232.61541,
1993-06-19,Italy,1232.61541,
1993-09-08,Italy,1232.61541,
1993-10-13,Italy,1243.62412,
1993-11-17,Italy,1252.632447,
1994-02-16,Italy,1264.919745,
1994-03-09,Italy,1264.919745,
1994-05-17,Italy,1264.919745,
1994-05-22,Italy,1264.919745,
1994-05-27,Italy,1251.423927,
1994-06-18,Italy,1253.707698,
1994-06-23,Italy,1226.897359,
1994-06-28,Italy,1238.098147,
1994-07-05,Italy,1230.892314,
1994-07-09,Italy,1240.477953,
1994-07-13,Italy,1256.482345,
1994-07-17,Italy,1265.343314,
1994-09-07,Italy,1266.034643,
1994-10-12,Italy,1266.034643,
1994-11-16,Italy,1252.470259,
1994-12-21,Italy,1222.56716,
1995-03-29,Italy,1222.56716,
1995-06-08,Italy,1222.56716,
1995-06-11,Italy,1222.56716,
1995-09-06,Italy,1222.56716,
1995-09-07,Italy,1224.903085,
1995-10-08,Italy,1232.693864,
1995-10-11,Italy,1232.693864,
1995-11-15,Italy,1232.693864,
1995-12-12,Italy,1232.693864,
1996-01-25,Italy,1226.29563,
1996-03-27,Italy,1226.29563,
1996-04-24,Italy,1226.29563,
1996-05-29,Italy,1230.069847,
1996-06-01,Italy,1225.301237,
1996-06-08,Italy,1225.301237,
1996-06-11,Italy,1230.041913,
1996-06-14,Italy,1242.928955,
1996-06-15,Italy,1242.928955,
1996-06-18,Italy,1242.928955,
1996-06-19,Italy,1214.102276,
1996-06-22,Italy,1214.102276,
1996-06-26,Italy,1214.102276,
1996-09-01,Italy,1214.102276,
1996-10-05,Italy,1213.792228,
1996-10-09,Italy,1223.439918,
1996-11-06,Italy,1231.193521,
1997-01-22,Italy,1214.776278,
1997-02-12,Italy,1219.147135,
1997-03-29,Italy,1237.655216,
1997-04-02,Italy,1245.961822,
1997-04-30,Italy,1233.904528,
1997-05-24,Italy,1233.904528,
1997-05-31,Italy,1233.904528,
1997-06-04,Italy,1242.767912,
1997-06-07,Italy,1242.767912,
1997-06-08,Italy,1231.466487,
1997-06-10,Italy,1231.466487,
1997-06-11,Italy,1233.395011,
1997-09-10,Italy,1233.063895,
1997-10-11,Italy,1220.97219,
1997-10-29,Italy,1220.896614,
1997-11-15,Italy,1213.843747,
1998-01-28,Italy,1227.511821,
1998-02-11,Italy,1227.511821,
1998-03-25,Italy,1227.511821,
1998-04-22,Italy,1232.039064,
1998-06-02,Italy,1237.291328,
1998-06-11,Italy,1223.19181,
1998-06-15,Italy,1223.19181,
1998-06-17,Italy,1216.197777,
1998-06-22,Italy,1216.197777,
1998-06-23,Italy,1224.994324,
1998-06-26,Italy,1224.994324,
1998-06-27,Italy,1239.466937,
1998-06-30,Italy,1239.466937,
1998-07-03,Italy,1252.809865,
1998-09-05,Italy,1253.437664,
1998-10-10,Italy,1258.666995,
1998-10-14,Italy,1258.666995,
1998-11-18,Italy,1265.101725,
1999-02-10,Italy,1262.866366,
1999-03-27,Italy,1257.860995,
1999-03-31,Italy,1267.869035,
1999-04-28,Italy,1251.355788,
1999-06-05,Italy,1248.588747,
1999-06-09,Italy,1254.568346,
1999-09-04,Italy,1254.568346,
1999-09-08,Italy,1242.359392,
1999-10-09,Italy,1214.475985,
1999-10-10,Italy,1214.475985,
1999-11-13,Italy,1198.570383,
1999-11-17,Italy,1198.570383,
2000-02-23,Italy,1183.475312,
2000-03-29,Italy,1193.431488,
2000-04-26,Italy,1184.806616,
2000-05-27,Italy,1184.806616,
2000-05-31,Italy,1184.806616,
2000-06-03,Italy,1194.738604,
2000-06-11,Italy,1183.769588,
2000-06-12,Italy,1183.769588,
2000-06-14,Italy,1195.289547,
2000-06-17,Italy,1195.289547,
2000-06-19,Italy,1208.363532,
2000-06-20,Italy,1208.363532,
2000-06-24,Italy,1224.730505,
2000-06-29,Italy,1239.60586,
2000-07-02,Italy,1240.665129,
2000-09-02,Italy,1240.665129,
2000-09-03,Italy,1225.491977,
2000-10-07,Italy,1213.723438,
2000-10-11,Italy,1228.741044,
2000-11-15,Italy,1234.530048,
2001-02-28,Italy,1241.684708,
2001-03-24,Italy,1231.868327,
2001-03-28,Italy,1246.397888,
2001-04-25,Italy,1250.67203,
2001-05-25,Italy,1250.67203,
2001-06-02,Italy,1256.441032,
2001-06-06,Italy,1256.441032,
2001-08-15,Italy,1256.441032,
2001-09-01,Italy,1261.701159,
2001-09-05,Italy,1245.302189,
2001-10-06,Italy,1250.780186,
2001-11-07,Italy,1257.283623,
2001-11-10,Italy,1257.283623,
2002-02-13,Italy,1251.31178,
2002-03-27,Italy,1255.557198,
2002-04-17,Italy,1263.678459,
2002-05-18,Italy,1258.817583,
2002-05-21,Italy,1258.817583,
2002-05-26,Italy,1258.817583,
2002-06-02,Italy,1258.817583,
2002-06-03,Italy,1244.597941,
2002-06-07,Italy,1244.597941,
2002-06-08,Italy,1255.140425,
2002-06-12,Italy,1255.140425,
2002-06-13,Italy,1228.787633,
2002-06-15,Italy,1228.787633,
2002-06-18,Italy,1223.102639,
2002-06-21,Italy,1223.102639,
2002-08-21,Italy,1196.492462,
2002-09-07,Italy,1182.699355,
2002-10-12,Italy,1186.927962,
2002-10-16,Italy,1177.098178,
2002-11-20,Italy,1147.139926,
2003-02-12,Italy,1147.833373,
2003-03-29,Italy,1159.637744,
2003-04-02,Italy,1159.637744,
2003-04-30,Italy,1172.153904,
2003-05-22,Italy,1172.153904,
2003-06-03,Italy,1178.690818,
2003-06-11,Italy,1181.669524,
2003-08-20,Italy,1193.476495,
2003-09-06,Italy,1203.663714,
2003-09-10,Italy,1213.088591,
2003-10-11,Italy,1201.086962,
2003-11-12,Italy,1204.956386,
2003-11-16,Italy,1190.918775,
2004-02-18,Italy,1198.431339,
2004-03-31,Italy,1199.621133,
2004-04-28,Italy,1210.218977,
2004-05-30,Italy,1212.243166,
2004-06-01,Italy,1212.243166,
2004-06-05,Italy,1212.243166,
2004-06-13,Italy,1212.243166,
2004-06-14,Italy,1219.561036,
2004-06-17,Italy,1219.561036,
2004-06-18,Italy,1217.127761,
2004-06-21,Italy,1217.127761,
2004-06-22,Italy,1212.677963,
2004-06-24,Italy,1212.677963,
2004-08-18,Italy,1224.148799,
2004-09-04,Italy,1207.806809,
2004-09-08,Italy,1221.382855,
2004-10-09,Italy,1226.073857,
2004-10-13,Italy,1196.241949,
2004-11-17,Italy,1204.757047,
2005-02-09,Italy,1209.744299,
2005-03-26,Italy,1216.469839,
2005-03-30,Italy,1225.352378,
2005-05-28,Italy,1225.352378,
2005-05-31,Italy,1225.352378,
2005-06-04,Italy,1218.240994,
2005-06-08,Italy,1212.359822,
2005-06-11,Italy,1207.869642,
2005-08-17,Italy,1204.482166,
2005-09-03,Italy,1214.250513,
2005-09-07,Italy,1203.416026,
2005-10-08,Italy,1211.49417,
2005-10-12,Italy,1221.819785,
2005-11-12,Italy,1226.268238,
2005-11-16,Italy,1237.46909,
2006-03-01,Italy,1234.847835,
2006-05-30,Italy,1234.847835,
2006-05-31,Italy,1243.558067,
2006-06-02,Italy,1240.292741,
2006-06-03,Italy,1240.292741,
2006-06-10,Italy,1240.292741,
2006-06-12,Italy,1236.912345,
2006-06-15,Italy,1236.912345,
2006-06-17,Italy,1249.609791,
2006-06-20,Italy,1249.609791,
2006-06-22,Italy,1244.356303,
2006-06-25,Italy,1244.356303,
2006-06-26,Italy,1264.908285,
2006-06-30,Italy,1280.940753,
2006-07-01,Italy,1280.940753,
2006-07-04,Italy,1294.040909,
2006-07-09,Italy,1311.722548,
2006-08-16,Italy,1312.720041,
2006-09-02,Italy,1298.479322,
2006-09-06,Italy,1281.898082,
2006-10-07,Italy,1264.874932,
2006-10-11,Italy,1278.665966,
2006-11-15,Italy,1282.641047,
2007-02-07,Italy,1282.641047,
2007-03-24,Italy,1282.641047,
2007-03-28,Italy,1279.528323,
2007-06-01,Italy,1279.528323,
2007-06-02,Italy,1289.652349,
2007-06-06,Italy,1290.850962,
2007-08-22,Italy,1294.783711,
2007-09-08,Italy,1277.150779,
2007-09-12,Italy,1280.554162,
2007-10-13,Italy,1293.181661,
2007-10-17,Italy,1296.928502,
2007-11-16,Italy,1296.928502,
2007-11-17,Italy,1300.462294,
2007-11-21,Italy,1311.318021,
2008-02-06,Italy,1312.281373,
2008-03-26,Italy,1319.31379,
2008-05-28,Italy,1319.31379,
2008-05-30,Italy,1308.412483,
2008-06-01,Italy,1308.412483,
2008-06-09,Italy,1311.456689,
2008-06-13,Italy,1288.696927,
2008-06-17,Italy,1285.058139,
2008-06-22,Italy,1304.217968,
2008-08-20,Italy,1306.291905,
2008-09-06,Italy,1299.17295,
2008-09-10,Italy,1303.691973,
2008-10-11,Italy,1307.112924,
2008-10-15,Italy,1298.175575,
2008-11-19,Italy,1304.930191,
2009-02-10,Italy,1300.66993,
2009-02-11,Italy,1300.66993,
2009-03-28,Italy,1289.542125,
2009-04-01,Italy,1296.644165,
2009-06-06,Italy,1288.06623,
2009-06-10,Italy,1291.421793,
2009-08-12,Italy,1294.518702,
2009-09-05,Italy,1290.682412,
2009-09-09,Italy,1293.721074,
2009-10-10,Italy,1306.114707,
2009-10-14,Italy,1297.918872,
2009-11-14,Italy,1302.581966,
2009-11-18,Italy,1303.412806,
2010-03-03,Italy,1308.429122,
2010-05-24,Italy,1308.429122,
2010-05-30,Italy,1308.429122,
2010-06-03,Italy,1305.217048,
2010-06-05,Italy,1291.597438,
2010-06-12,Italy,1291.597438,
2010-06-14,Italy,1287.191146,
2010-06-18,Italy,1287.191146,
2010-06-20,Italy,1278.605116,
2010-06-23,Italy,1278.605116,
2010-06-24,Italy,1266.223585,
2010-06-27,Italy,1266.223585,
2010-08-10,Italy,1235.343919,
2010-08-11,Italy,1235.343919,
2010-09-03,Italy,1224.491949,
2010-09-07,Italy,1230.259736,
2010-10-08,Italy,1231.849699,
2010-10-12,Italy,1219.905769,
2010-11-17,Italy,1233.603299,
2011-02-09,Italy,1229.216318,
2011-03-25,Italy,1232.143937,
2011-03-26,Italy,1232.143937,
2011-03-29,Italy,1243.660578,
2011-06-03,Italy,1251.372363,
2011-06-04,Italy,1251.372363,
2011-06-07,Italy,1257.47887,
2011-08-10,Italy,1244.600049,
2011-09-02,Italy,1260.007348,
2011-09-06,Italy,1261.582497,
2011-10-07,Italy,1270.037961,
2011-10-11,Italy,1261.764895,
2011-11-11,Italy,1266.529387,
2011-11-12,Italy,1266.529387,
2011-11-15,Italy,1272.027958,
2012-02-29,Italy,1260.378301,
2012-05-26,Italy,1260.378301,
2012-06-01,Italy,1246.888233,
2012-06-02,Italy,1246.888233,
2012-06-10,Italy,1234.988496,
2012-06-11,Italy,1234.988496,
2012-06-14,Italy,1245.635158,
2012-06-15,Italy,1245.635158,
2012-06-18,Italy,1245.646906,
2012-06-19,Italy,1245.646906,
2012-06-24,Italy,1260.295974,
2012-06-28,Italy,1263.572925,
2012-07-01,Italy,1290.339867,
2012-08-15,Italy,1278.732501,
2012-09-07,Italy,1269.757305,
2012-09-11,Italy,1257.603707,
2012-10-12,Italy,1259.260238,
2012-10-16,Italy,1264.107176,
2012-10-17,Italy,1264.107176,
2012-11-14,Italy,1278.939494,
2013-02-06,Italy,1267.683033,
2013-03-21,Italy,1268.586277,
2013-03-22,Italy,1268.586277,
2013-03-26,Italy,1270.382659,
2013-05-29,Italy,1270.382659,
2013-05-31,Italy,1271.962855,
2013-06-02,Italy,1271.962855,
2013-06-07,Italy,1272.212872,
2013-06-11,Italy,1264.939614,
2013-08-14,Italy,1257.850551,
2013-09-06,Italy,1249.119424,
2013-09-10,Italy,1259.560766,
2013-10-11,Italy,1271.610618,
2013-10-15,Italy,1264.138972,
2013-11-15,Italy,1249.778218,
2013-11-18,Italy,1253.170459,
2013-11-19,Italy,1253.170459,
2014-03-05,Italy,1251.137443,
2014-05-30,Italy,1251.137443,
2014-05-31,Italy,1246.12926,
2014-06-04,Italy,1241.749493,
2014-06-07,Italy,1241.749493,
2014-06-14,Italy,1232.764819,
2014-06-19,Italy,1232.764819,
2014-06-20,Italy,1255.819338,
2014-06-24,Italy,1229.023552,
2014-09-03,Italy,1229.023552,
2014-09-04,Italy,1208.49489,
2014-09-08,Italy,1208.49489,
2014-09-09,Italy,1223.125952,
2014-10-09,Italy,1223.125952,
2014-10-10,Italy,1233.286084,
2014-10-12,Italy,1233.286084,
2014-10-13,Italy,1237.902106,
2014-11-15,Italy,1237.902106,
2014-11-16,Italy,1239.715622,
2014-11-18,Italy,1236.849207,
2015-03-27,Italy,1236.849207,
2015-03-28,Italy,1240.858261,
2015-03-31,Italy,1228.766617,
2015-06-07,Italy,1228.766617,
2015-06-12,Italy,1230.292479,
2015-06-14,Italy,1230.292479,
2015-06-16,Italy,1228.996323,
2015-09-03,Italy,1220.177812,
2015-09-05,Italy,1220.177812,
2015-09-06,Italy,1222.212909,
2015-09-08,Italy,1222.212909,
2015-10-09,Italy,1222.212909,
2015-10-10,Italy,1230.527685,
2015-10-12,Italy,1230.527685,
2015-10-13,Italy,1235.223273,
2015-11-13,Italy,1246.908963,
2015-11-17,Italy,1237.266267,
2016-03-24,Italy,1234.424756,
2016-03-26,Italy,1234.424756,
2016-03-29,Italy,1238.608216,
2016-05-22,Italy,1238.608216,
2016-05-27,Italy,1238.608216,
2016-05-29,Italy,1231.53716,
2016-06-02,Italy,1231.53716,
2016-06-06,Italy,1238.651855,
2016-06-11,Italy,1238.651855,
2016-06-13,Italy,1242.388446,
2016-06-16,Italy,1242.388446,
2016-06-17,Italy,1263.624798,
2016-06-20,Italy,1263.624798,
2016-06-22,Italy,1276.731999,
2016-06-27,Italy,1249.687611,
2016-07-02,Italy,1275.700883,
2016-09-01,Italy,1280.40137,
2016-09-04,Italy,1280.40137,
2016-09-05,Italy,1271.923499,
2016-10-06,Italy,1278.023199,
2016-10-08,Italy,1278.023199,
2016-10-09,Italy,1281.564205,
2016-10-11,Italy,1281.564205,
2016-11-11,Italy,1281.564205,
2016-11-12,Italy,1284.587469,
2016-11-15,Italy,1285.756135,
2017-03-22,Italy,1285.756135,
2017-03-24,Italy,1287.741229,
2017-03-26,Italy,1287.741229,
2017-03-28,Italy,1294.807186,
2017-05-31,Italy,1301.662498,
2017-06-07,Italy,1301.831571,
2017-06-10,Italy,1301.831571,
2017-06-11,Italy,1309.803223,
2017-06-13,Italy,1309.803223,
2017-09-01,Italy,1309.803223,
2017-09-02,Italy,1310.787305,
2017-09-04,Italy,1310.787305,
2017-09-05,Italy,1293.551164,
2017-10-05,Italy,1293.551164,
2017-10-06,Italy,1298.504652,
2017-10-08,Italy,1298.504652,
2017-10-09,Italy,1282.237657,
2017-11-10,Italy,1288.966547,
2017-11-13,Italy,1261.618818,
2017-11-14,Italy,1261.618818,
2018-03-23,Italy,1257.136752,
2018-03-27,Italy,1248.123113,
2018-05-28,Italy,1249.925852,
2018-06-01,Italy,1256.734424,
2018-06-02,Italy,1256.734424,
2018-06-04,Italy,1248.940715,
2018-06-07,Italy,1248.940715,
2018-06-18,Italy,1248.940715,
2018-06-24,Italy,1248.940715,
2018-06-28,Italy,1248.940715,
2018-07-03,Italy,1248.940715,
2018-07-07,Italy,1248.940715,
2018-07-11,Italy,1248.940715,
2018-07-14,Italy,1248.940715,
2018-09-07,Italy,1248.608476,
2018-09-08,Italy,1248.608476,
2018-09-10,Italy,1246.848518,
2018-09-11,Italy,1246.848518,
2018-10-10,Italy,1233.73741,
2018-10-12,Italy,1233.73741,
2018-10-14,Italy,1232.529306,
2018-10-15,Italy,1232.529306,
2018-11-15,Italy,1232.529306,
2018-11-17,Italy,1245.963318,
2018-11-18,Italy,1245.963318,
2018-11-20,Italy,1249.082406,
2019-03-22,Italy,1249.082406,
2019-03-23,Italy,1256.951671,
2019-03-25,Italy,1256.951671,
2019-03-26,Italy,1265.303709,
2019-06-06,Italy,1265.303709,
2019-06-08,Italy,1266.418272,
2019-06-09,Italy,1266.418272,
2019-06-11,Italy,1275.84591,
2019-09-05,Italy,1287.889608,
2019-09-07,Italy,1287.889608,
2019-09-08,Italy,1291.963489,
2019-09-10,Italy,1291.963489,
2019-10-11,Italy,1291.963489,
2019-10-12,Italy,1301.002215,
2019-10-14,Italy,1301.002215,
2019-10-15,Italy,1306.716741,
2019-11-14,Italy,1306.716741,
2019-11-15,Italy,1307.672703,
2019-11-17,Italy,1307.672703,
2019-11-18,Italy,1316.203291,
2020-09-04,Italy,1319.467663,
2020-09-05,Italy,1319.467663,
2020-09-07,Italy,1310.387971,
2020-09-08,Italy,1310.387971,
2020-10-07,Italy,1325.690543,
2020-10-08,Italy,1325.690543,
2020-10-11,Italy,1326.311627,
2020-10-14,Italy,1321.727918,
2020-11-11,Italy,1320.060478,
2020-11-12,Italy,1320.060478,
2020-11-15,Italy,1321.474005,
2020-11-18,Italy,1333.072331,
2021-03-25,Italy,1338.259754,
2021-03-28,Italy,1343.916228,
2021-03-31,Italy,1347.622553,
2021-05-28,Italy,1349.547111,
2021-06-02,Italy,1349.547111,
2021-06-04,Italy,1349.648705,
2021-06-06,Italy,1349.648705,
2021-06-11,Italy,1354.27932,
2021-06-13,Italy,1354.27932,
2021-06-16,Italy,1365.751625,
2021-06-18,Italy,1365.751625,
2021-06-20,Italy,1379.902452,
2021-06-22,Italy,1379.902452,
2021-06-26,Italy,1391.613504,
2021-06-29,Italy,1391.613504,
2021-07-02,Italy,1400.546264,
2021-07-03,Italy,1400.546264,
2021-07-06,Italy,1424.361353,
2021-07-07,Italy,1424.361353,
2021-07-11,Italy,1421.00218,
