Date,DJIA Index
1929-04-24,315.66
1929-04-25,314.28
1929-04-26,314.15
1929-04-29,313.84
1929-04-30,319.29
1929-05-01,320.13
1929-05-02,321.52
1929-05-03,325.56
1929-05-06,326.16
1929-05-07,321.91
1929-05-08,323.51
1929-05-09,321.17
1929-05-10,325.70
1929-05-13,316.49
1929-05-14,320.79
1929-05-15,319.35
1929-05-16,320.09
1929-05-17,321.38
1929-05-20,312.70
1929-05-21,314.09
1929-05-22,300.83
1929-05-23,308.09
1929-05-24,305.64
1929-05-27,293.42
1929-05-28,298.87
1929-05-29,296.76
1929-05-31,297.41
1929-06-03,304.20
1929-06-04,310.57
1929-06-05,307.68
1929-06-06,307.72
1929-06-07,307.46
1929-06-10,303.27
1929-06-11,306.64
1929-06-12,306.68
1929-06-13,313.05
1929-06-14,313.68
1929-06-17,319.33
1929-06-18,319.67
1929-06-19,316.41
1929-06-20,317.73
1929-06-21,320.68
1929-06-24,321.15
1929-06-25,326.16
1929-06-26,328.60
1929-06-27,328.91
1929-06-28,331.65
1929-07-01,335.22
1929-07-02,340.28
1929-07-03,341.99
1929-07-05,344.27
1929-07-08,346.55
1929-07-09,345.57
1929-07-10,343.30
1929-07-11,343.04
1929-07-12,346.37
1929-07-15,341.93
1929-07-16,344.24
1929-07-17,345.63
1929-07-18,344.59
1929-07-19,345.20
1929-07-22,341.37
1929-07-23,345.48
1929-07-24,343.04
1929-07-25,344.67
1929-07-26,345.47
1929-07-29,339.21
1929-07-30,343.12
1929-07-31,347.70
1929-08-01,350.56
1929-08-02,353.08
1929-08-05,352.50
1929-08-06,351.39
1929-08-07,348.44
1929-08-08,352.10
1929-08-09,337.99
1929-08-12,351.13
1929-08-13,354.03
1929-08-14,354.86
1929-08-15,354.42
1929-08-16,361.49
1929-08-19,365.20
1929-08-20,367.67
1929-08-21,365.55
1929-08-22,369.95
1929-08-23,374.61
1929-08-26,374.46
1929-08-27,373.79
1929-08-28,372.06
1929-08-29,376.18
1929-08-30,380.33
1929-09-03,381.17
1929-09-04,379.61
1929-09-05,369.77
1929-09-06,376.29
1929-09-09,374.93
1929-09-10,367.29
1929-09-11,370.91
1929-09-12,366.35
1929-09-13,366.85
1929-09-16,372.39
1929-09-17,368.52
1929-09-18,370.90
1929-09-19,369.97
1929-09-20,362.05
1929-09-23,359.00
1929-09-24,352.61
1929-09-25,352.57
1929-09-26,355.95
1929-09-27,344.87
1929-09-30,343.45
1929-10-01,342.57
1929-10-02,344.50
1929-10-03,329.95
1929-10-04,325.17
1929-10-07,345.72
1929-10-08,345.00
1929-10-09,346.66
1929-10-10,352.86
1929-10-11,352.69
1929-10-14,350.97
1929-10-15,347.24
1929-10-16,336.13
1929-10-17,341.86
1929-10-18,333.29
1929-10-21,320.91
1929-10-22,326.51
1929-10-23,305.85
1929-10-24,299.47
1929-10-25,301.22
1929-10-28,260.64
1929-10-29,230.07
1929-10-30,258.47
1929-10-31,273.51
1929-11-04,257.68
1929-11-06,232.13
1929-11-07,238.19
1929-11-08,236.53
1929-11-11,220.39
1929-11-12,209.74
1929-11-13,198.69
1929-11-14,217.28
1929-11-15,228.73
1929-11-18,227.56
1929-11-19,234.02
1929-11-20,241.23
1929-11-21,248.49
1929-11-22,245.74
1929-11-25,243.44
1929-11-26,235.35
1929-11-27,238.95
1929-12-02,241.70
1929-12-03,249.61
1929-12-04,254.64
1929-12-05,251.51
1929-12-06,260.12
1929-12-09,259.18
1929-12-10,262.20
1929-12-11,258.44
1929-12-12,243.14
1929-12-13,249.60
1929-12-16,245.88
1929-12-17,249.58
1929-12-18,246.84
1929-12-19,240.42
1929-12-20,230.89
1929-12-23,232.65
1929-12-24,234.07
1929-12-26,240.96
1929-12-27,240.66
1929-12-30,241.06
1929-12-31,248.48
1930-01-02,244.20
1930-01-03,247.19
1930-01-06,248.10
1930-01-07,246.50
1930-01-08,245.70
1930-01-09,249.68
1930-01-10,250.03
1930-01-13,249.62
1930-01-14,250.44
1930-01-15,251.54
1930-01-16,248.99
1930-01-17,246.33
1930-01-20,247.31
1930-01-21,249.58
1930-01-22,250.19
1930-01-23,253.52
1930-01-24,256.31
1930-01-27,260.93
1930-01-28,257.90
1930-01-29,262.18
1930-01-30,263.28
1930-01-31,267.14
1930-02-03,266.54
1930-02-04,268.48
1930-02-05,272.06
1930-02-06,268.56
1930-02-07,267.82
1930-02-10,268.56
1930-02-11,271.05
1930-02-13,272.27
1930-02-14,271.52
1930-02-17,270.54
1930-02-18,270.73
1930-02-19,268.46
1930-02-20,263.41
1930-02-21,265.81
1930-02-24,262.47
1930-02-25,262.80
1930-02-26,269.06
1930-02-27,269.39
1930-02-28,271.11
1930-03-03,271.11
1930-03-04,273.51
1930-03-05,270.59
1930-03-06,274.51
1930-03-07,275.57
1930-03-10,276.85
1930-03-11,276.25
1930-03-12,272.13
1930-03-13,273.47
1930-03-14,271.34
1930-03-17,274.26
1930-03-18,277.27
1930-03-19,277.88
1930-03-20,279.41
1930-03-21,280.55
1930-03-24,279.11
1930-03-25,280.50
1930-03-26,283.22
1930-03-27,281.63
1930-03-28,283.85
1930-03-31,286.10
1930-04-01,287.11
1930-04-02,285.27
1930-04-03,285.77
1930-04-04,288.35
1930-04-07,290.19
1930-04-08,288.36
1930-04-09,291.15
1930-04-10,292.19
1930-04-11,292.65
1930-04-14,293.18
1930-04-15,293.26
1930-04-16,292.20
1930-04-17,294.07
1930-04-21,288.23
1930-04-22,290.01
1930-04-23,288.78
1930-04-24,286.18
1930-04-25,285.76
1930-04-28,276.94
1930-04-29,278.43
1930-04-30,279.23
1930-05-01,274.59
1930-05-02,266.56
1930-05-05,259.68
1930-05-06,268.81
1930-05-07,263.69
1930-05-08,263.93
1930-05-09,267.29
1930-05-12,270.16
1930-05-13,274.17
1930-05-14,274.40
1930-05-15,269.91
1930-05-16,271.52
1930-05-19,265.87
1930-05-20,267.10
1930-05-21,265.52
1930-05-22,266.89
1930-05-23,270.01
1930-05-26,272.14
1930-05-27,272.43
1930-05-28,273.84
1930-05-29,275.07
1930-06-02,274.45
1930-06-03,271.18
1930-06-04,272.44
1930-06-05,268.59
1930-06-06,263.93
1930-06-09,250.78
1930-06-10,257.29
1930-06-11,249.08
1930-06-12,247.18
1930-06-13,249.69
1930-06-16,230.05
1930-06-17,228.57
1930-06-18,218.84
1930-06-19,228.97
1930-06-20,221.92
1930-06-23,219.58
1930-06-24,211.84
1930-06-25,215.58
1930-06-26,220.58
1930-06-27,218.78
1930-06-30,226.34
1930-07-01,223.03
1930-07-02,225.25
1930-07-03,222.46
1930-07-07,218.33
1930-07-08,219.08
1930-07-09,222.04
1930-07-10,227.39
1930-07-11,224.86
1930-07-14,234.21
1930-07-15,233.79
1930-07-16,235.63
1930-07-17,239.07
1930-07-18,240.57
1930-07-21,229.29
1930-07-22,234.30
1930-07-23,239.33
1930-07-24,235.51
1930-07-25,237.48
1930-07-28,240.81
1930-07-29,238.40
1930-07-30,231.08
1930-07-31,233.99
1930-08-01,233.57
1930-08-04,238.16
1930-08-05,238.47
1930-08-06,234.38
1930-08-07,232.69
1930-08-08,222.82
1930-08-11,224.13
1930-08-12,217.24
1930-08-13,220.35
1930-08-14,221.08
1930-08-15,228.55
1930-08-18,227.79
1930-08-19,230.68
1930-08-20,232.98
1930-08-21,231.27
1930-08-22,232.63
1930-08-25,231.52
1930-08-26,235.47
1930-08-27,237.93
1930-08-28,237.79
1930-08-29,240.42
1930-09-02,240.42
1930-09-03,237.54
1930-09-04,236.04
1930-09-05,240.37
1930-09-08,242.84
1930-09-09,244.29
1930-09-10,245.09
1930-09-11,242.88
1930-09-12,241.17
1930-09-15,236.62
1930-09-16,237.22
1930-09-17,237.74
1930-09-18,234.18
1930-09-19,229.02
1930-09-22,222.78
1930-09-23,226.75
1930-09-24,222.10
1930-09-25,217.75
1930-09-26,213.27
1930-09-29,208.14
1930-09-30,204.90
1930-10-01,214.14
1930-10-02,211.04
1930-10-03,214.18
1930-10-06,202.76
1930-10-07,203.62
1930-10-08,200.56
1930-10-09,192.00
1930-10-10,198.50
1930-10-14,196.70
1930-10-15,200.26
1930-10-16,196.62
1930-10-17,187.37
1930-10-20,193.32
1930-10-21,186.40
1930-10-22,184.98
1930-10-23,188.10
1930-10-24,195.09
1930-10-27,195.09
1930-10-28,194.95
1930-10-29,190.73
1930-10-30,188.07
1930-10-31,183.35
1930-11-03,185.39
1930-11-05,179.81
1930-11-06,180.72
1930-11-07,174.38
1930-11-10,171.60
1930-11-11,173.30
1930-11-12,177.33
1930-11-13,180.38
1930-11-14,184.03
1930-11-17,180.50
1930-11-18,183.42
1930-11-19,187.57
1930-11-20,187.09
1930-11-21,190.30
1930-11-24,188.27
1930-11-25,185.47
1930-11-26,183.11
1930-11-28,180.91
1930-12-01,185.48
1930-12-02,186.82
1930-12-03,184.11
1930-12-04,180.99
1930-12-05,181.11
1930-12-08,176.09
1930-12-09,176.50
1930-12-10,173.98
1930-12-11,170.31
1930-12-12,168.68
1930-12-15,163.34
1930-12-16,157.51
1930-12-17,165.60
1930-12-18,166.71
1930-12-19,168.99
1930-12-22,162.42
1930-12-23,162.93
1930-12-24,165.20
1930-12-26,161.18
1930-12-29,160.16
1930-12-30,163.09
1930-12-31,164.58
1931-01-02,169.84
1931-01-05,170.71
1931-01-06,172.66
1931-01-07,171.86
1931-01-08,173.04
1931-01-09,170.18
1931-01-12,167.99
1931-01-13,165.95
1931-01-14,167.46
1931-01-15,162.82
1931-01-16,164.94
1931-01-19,161.45
1931-01-20,165.82
1931-01-21,164.76
1931-01-22,168.46
1931-01-23,171.84
1931-01-26,171.19
1931-01-27,170.82
1931-01-28,166.84
1931-01-29,168.87
1931-01-30,169.34
1931-02-02,168.71
1931-02-03,169.71
1931-02-04,171.13
1931-02-05,169.38
1931-02-06,169.88
1931-02-09,177.72
1931-02-10,181.20
1931-02-11,181.88
1931-02-13,180.99
1931-02-16,182.88
1931-02-17,179.55
1931-02-18,181.10
1931-02-19,184.46
1931-02-20,188.22
1931-02-24,194.36
1931-02-25,190.72
1931-02-26,192.23
1931-02-27,190.34
1931-03-02,184.38
1931-03-03,183.76
1931-03-04,180.96
1931-03-05,184.69
1931-03-06,179.73
1931-03-09,185.38
1931-03-10,183.63
1931-03-11,181.91
1931-03-12,180.14
1931-03-13,178.91
1931-03-16,183.61
1931-03-17,180.61
1931-03-18,183.95
1931-03-19,186.56
1931-03-20,187.72
1931-03-23,184.32
1931-03-24,186.00
1931-03-25,184.20
1931-03-26,181.70
1931-03-27,177.30
1931-03-30,172.56
1931-03-31,172.36
1931-04-01,170.82
1931-04-02,169.89
1931-04-06,169.72
1931-04-07,167.03
1931-04-08,169.54
1931-04-09,168.77
1931-04-10,168.72
1931-04-13,171.07
1931-04-14,168.43
1931-04-15,164.66
1931-04-16,162.59
1931-04-17,160.23
1931-04-20,163.41
1931-04-21,158.83
1931-04-22,156.37
1931-04-23,157.43
1931-04-24,155.76
1931-04-27,149.78
1931-04-28,147.95
1931-04-29,143.61
1931-04-30,151.19
1931-05-01,145.58
1931-05-04,150.50
1931-05-05,148.99
1931-05-06,149.73
1931-05-07,148.88
1931-05-08,154.41
1931-05-11,151.56
1931-05-12,150.24
1931-05-13,149.63
1931-05-14,146.64
1931-05-15,144.49
1931-05-18,139.52
1931-05-19,138.86
1931-05-20,137.74
1931-05-21,139.54
1931-05-22,139.49
1931-05-25,132.87
1931-05-26,133.11
1931-05-27,130.76
1931-05-28,131.81
1931-05-29,128.46
1931-06-01,122.77
1931-06-02,121.70
1931-06-03,130.37
1931-06-04,134.73
1931-06-05,133.33
1931-06-08,135.92
1931-06-09,132.97
1931-06-10,136.82
1931-06-11,136.57
1931-06-12,136.98
1931-06-15,135.26
1931-06-16,135.47
1931-06-17,133.68
1931-06-18,130.56
1931-06-19,130.31
1931-06-22,145.82
1931-06-23,143.89
1931-06-24,151.60
1931-06-25,150.36
1931-06-26,154.04
1931-06-29,152.67
1931-06-30,150.18
1931-07-01,152.66
1931-07-02,151.48
1931-07-03,155.26
1931-07-06,152.80
1931-07-07,145.92
1931-07-08,143.83
1931-07-09,144.91
1931-07-10,146.97
1931-07-13,142.43
1931-07-14,140.85
1931-07-15,137.86
1931-07-16,141.99
1931-07-17,142.61
1931-07-20,144.48
1931-07-21,146.70
1931-07-22,142.52
1931-07-23,142.63
1931-07-24,139.01
1931-07-27,139.64
1931-07-28,141.53
1931-07-29,136.19
1931-07-30,136.93
1931-07-31,135.39
1931-08-03,137.50
1931-08-04,136.50
1931-08-05,134.10
1931-08-06,133.77
1931-08-07,135.13
1931-08-10,134.26
1931-08-11,140.16
1931-08-12,137.63
1931-08-13,140.22
1931-08-14,144.15
1931-08-17,140.98
1931-08-18,141.26
1931-08-19,141.72
1931-08-20,141.93
1931-08-21,138.60
1931-08-24,137.62
1931-08-25,136.65
1931-08-26,139.93
1931-08-27,138.66
1931-08-28,140.78
1931-08-31,139.41
1931-09-01,140.13
1931-09-02,137.31
1931-09-03,133.14
1931-09-04,132.62
1931-09-08,129.19
1931-09-09,128.43
1931-09-10,127.30
1931-09-11,128.23
1931-09-14,121.30
1931-09-15,120.59
1931-09-16,119.26
1931-09-17,121.76
1931-09-18,115.08
1931-09-21,110.83
1931-09-22,109.40
1931-09-23,115.99
1931-09-24,107.79
1931-09-25,109.86
1931-09-28,104.39
1931-09-29,99.80
1931-09-30,96.61
1931-10-01,95.66
1931-10-02,96.88
1931-10-05,86.48
1931-10-06,99.34
1931-10-07,97.32
1931-10-08,105.79
1931-10-09,104.46
1931-10-13,100.24
1931-10-14,97.27
1931-10-15,98.71
1931-10-16,102.49
1931-10-19,103.45
1931-10-20,108.65
1931-10-21,108.39
1931-10-22,105.02
1931-10-23,108.88
1931-10-26,106.37
1931-10-27,104.25
1931-10-28,100.52
1931-10-29,100.66
1931-10-30,103.97
1931-11-02,104.50
1931-11-04,108.33
1931-11-05,108.58
1931-11-06,112.72
1931-11-09,116.79
1931-11-10,113.98
1931-11-11,112.01
1931-11-12,111.95
1931-11-13,107.33
1931-11-16,104.76
1931-11-17,106.16
1931-11-18,101.69
1931-11-19,101.25
1931-11-20,97.96
1931-11-23,96.60
1931-11-24,98.61
1931-11-25,94.15
1931-11-27,91.55
1931-11-30,93.87
1931-12-01,91.17
1931-12-02,87.90
1931-12-03,89.70
1931-12-04,86.76
1931-12-07,90.11
1931-12-08,86.50
1931-12-09,84.14
1931-12-10,82.46
1931-12-11,79.63
1931-12-14,77.22
1931-12-15,78.60
1931-12-16,76.49
1931-12-17,73.79
1931-12-18,80.69
1931-12-21,78.08
1931-12-22,79.55
1931-12-23,76.02
1931-12-24,75.84
1931-12-25,75.84
1931-12-28,73.84
1931-12-29,75.84
1931-12-30,77.14
1931-12-31,77.90
1932-01-01,77.90
1932-01-04,71.59
1932-01-05,71.24
1932-01-06,76.31
1932-01-07,78.03
1932-01-08,81.80
1932-01-11,80.44
1932-01-12,79.39
1932-01-13,84.36
1932-01-14,85.35
1932-01-15,85.88
1932-01-18,81.45
1932-01-19,81.10
1932-01-20,83.57
1932-01-21,83.42
1932-01-22,78.81
1932-01-25,78.66
1932-01-26,79.76
1932-01-27,77.82
1932-01-28,76.73
1932-01-29,76.55
1932-02-01,79.63
1932-02-02,77.82
1932-02-03,78.26
1932-02-04,77.66
1932-02-05,75.00
1932-02-08,73.45
1932-02-09,72.38
1932-02-10,71.80
1932-02-11,78.60
1932-02-12,78.60
1932-02-15,82.18
1932-02-16,85.75
1932-02-17,82.24
1932-02-18,85.13
1932-02-19,85.98
1932-02-23,80.26
1932-02-24,82.73
1932-02-25,82.05
1932-02-26,82.09
1932-02-29,81.44
1932-03-01,81.87
1932-03-02,86.28
1932-03-03,86.13
1932-03-04,86.11
1932-03-07,87.16
1932-03-08,88.78
1932-03-09,86.94
1932-03-10,86.25
1932-03-11,83.61
1932-03-14,81.12
1932-03-15,81.02
1932-03-16,79.11
1932-03-17,80.87
1932-03-18,78.82
1932-03-21,79.90
1932-03-22,79.55
1932-03-23,78.64
1932-03-24,77.99
1932-03-25,77.99
1932-03-28,75.09
1932-03-29,75.50
1932-03-30,77.15
1932-03-31,73.28
1932-04-01,72.18
1932-04-04,71.19
1932-04-05,68.07
1932-04-06,66.46
1932-04-07,66.20
1932-04-08,62.90
1932-04-11,62.04
1932-04-12,62.33
1932-04-13,61.18
1932-04-14,63.27
1932-04-15,64.49
1932-04-18,60.85
1932-04-19,59.75
1932-04-20,59.46
1932-04-21,62.01
1932-04-22,58.88
1932-04-25,58.92
1932-04-26,59.71
1932-04-27,61.28
1932-04-28,58.24
1932-04-29,55.93
1932-05-02,55.37
1932-05-03,54.15
1932-05-04,54.88
1932-05-05,54.10
1932-05-06,59.01
1932-05-09,57.04
1932-05-10,57.68
1932-05-11,57.83
1932-05-12,55.62
1932-05-13,53.46
1932-05-16,53.96
1932-05-17,54.04
1932-05-18,52.81
1932-05-19,53.14
1932-05-20,53.31
1932-05-23,52.98
1932-05-24,50.85
1932-05-25,49.10
1932-05-26,49.99
1932-05-27,47.47
1932-05-31,44.74
1932-06-01,44.93
1932-06-02,47.25
1932-06-03,48.40
1932-06-06,49.32
1932-06-07,47.47
1932-06-08,45.20
1932-06-09,45.32
1932-06-10,48.94
1932-06-13,48.11
1932-06-14,49.00
1932-06-15,50.62
1932-06-16,50.34
1932-06-17,47.56
1932-06-20,47.80
1932-06-21,46.58
1932-06-22,46.27
1932-06-23,46.83
1932-06-24,44.84
1932-06-27,42.93
1932-06-28,43.18
1932-06-29,43.66
1932-06-30,42.84
1932-07-01,44.39
1932-07-05,43.47
1932-07-06,44.08
1932-07-07,41.81
1932-07-08,41.22
1932-07-11,42.99
1932-07-12,42.68
1932-07-13,44.88
1932-07-14,44.34
1932-07-15,45.47
1932-07-18,44.07
1932-07-19,43.79
1932-07-20,45.43
1932-07-21,46.50
1932-07-22,47.69
1932-07-25,49.78
1932-07-26,49.04
1932-07-27,51.34
1932-07-28,52.61
1932-07-29,53.89
1932-08-01,54.94
1932-08-02,53.16
1932-08-03,58.22
1932-08-04,59.63
1932-08-05,62.60
1932-08-08,67.71
1932-08-09,67.08
1932-08-10,69.39
1932-08-11,68.90
1932-08-12,63.11
1932-08-15,66.51
1932-08-16,68.91
1932-08-17,67.50
1932-08-18,67.93
1932-08-19,66.84
1932-08-22,70.87
1932-08-23,72.13
1932-08-24,73.55
1932-08-25,73.31
1932-08-26,74.43
1932-08-29,75.22
1932-08-30,74.30
1932-08-31,73.16
1932-09-01,73.67
1932-09-02,76.77
1932-09-06,77.28
1932-09-07,79.93
1932-09-08,77.49
1932-09-09,76.19
1932-09-12,72.33
1932-09-13,69.85
1932-09-14,65.88
1932-09-15,67.94
1932-09-16,67.10
1932-09-19,65.06
1932-09-20,67.49
1932-09-21,75.16
1932-09-22,72.71
1932-09-23,73.92
1932-09-26,71.06
1932-09-27,71.49
1932-09-28,73.52
1932-09-29,71.53
1932-09-30,71.56
1932-10-03,71.21
1932-10-04,71.16
1932-10-05,66.07
1932-10-06,66.28
1932-10-07,62.67
1932-10-10,58.47
1932-10-11,61.66
1932-10-13,59.76
1932-10-14,63.84
1932-10-17,62.69
1932-10-18,63.49
1932-10-19,65.74
1932-10-20,64.40
1932-10-21,61.01
1932-10-24,61.03
1932-10-25,60.32
1932-10-26,61.36
1932-10-27,61.86
1932-10-28,63.09
1932-10-31,61.90
1932-11-01,60.22
1932-11-02,58.53
1932-11-03,58.28
1932-11-04,61.53
1932-11-07,64.58
1932-11-09,61.67
1932-11-10,65.54
1932-11-11,68.03
1932-11-14,65.57
1932-11-15,65.26
1932-11-16,63.24
1932-11-17,62.99
1932-11-18,62.96
1932-11-21,63.65
1932-11-22,63.16
1932-11-23,59.47
1932-11-25,58.78
1932-11-28,59.17
1932-11-29,58.77
1932-11-30,56.35
1932-12-01,58.02
1932-12-02,55.91
1932-12-05,56.53
1932-12-06,59.58
1932-12-07,59.77
1932-12-08,60.05
1932-12-09,61.58
1932-12-12,61.48
1932-12-13,60.35
1932-12-14,61.93
1932-12-15,61.16
1932-12-16,60.52
1932-12-19,60.08
1932-12-20,58.78
1932-12-21,58.97
1932-12-22,56.55
1932-12-23,56.80
1932-12-27,57.60
1932-12-28,57.85
1932-12-29,59.12
1932-12-30,60.26
